YYYYMMDD,TIME,TEMP,MIN_TEMP_GROUND,PRESSURE,HUMIDITY,VIEW_RANGE,CLOUD,MIST,RAIN,SNOW,THUNDER,ICE,WEATHER_CODE
20161009,10,124,,10271,63,79.0,0.0,0.0,0.0,0.0,0.0,0.0,
20161009,11,132,,10270,62,81.0,2.0,0.0,0.0,0.0,0.0,0.0,
20161009,12,137,1.0,10264,57,81.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0
20161009,13,138,,10260,64,82.0,5.0,0.0,0.0,0.0,0.0,0.0,
20161009,14,131,,10259,69,80.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161009,15,135,,10254,66,80.0,7.0,0.0,0.0,0.0,0.0,0.0,
20161009,16,113,,10253,76,75.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20161009,17,107,,10256,85,70.0,7.0,0.0,1.0,0.0,0.0,0.0,81.0
20161009,18,84,81.0,10255,93,65.0,7.0,0.0,1.0,0.0,0.0,0.0,23.0
20161009,19,75,,10256,98,57.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20161009,20,76,,10258,98,12.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0
20161009,21,53,,10258,98,3.0,5.0,1.0,0.0,0.0,0.0,0.0,34.0
20161009,22,55,,10258,100,3.0,8.0,1.0,0.0,0.0,0.0,0.0,33.0
20161009,23,44,,10256,99,2.0,6.0,1.0,0.0,0.0,0.0,0.0,34.0
20161009,24,41,16.0,10256,99,1.0,3.0,1.0,0.0,0.0,0.0,0.0,34.0
20161010,1,34,,10253,99,2.0,4.0,1.0,0.0,0.0,0.0,0.0,32.0
20161010,2,36,,10251,99,4.0,8.0,1.0,0.0,0.0,0.0,0.0,32.0
20161010,3,31,,10249,99,1.0,9.0,1.0,0.0,0.0,0.0,0.0,34.0
20161010,4,39,,10245,100,2.0,8.0,1.0,0.0,0.0,0.0,0.0,32.0
20161010,5,43,,10245,99,3.0,7.0,1.0,0.0,0.0,0.0,0.0,32.0
20161010,6,40,16.0,10246,100,2.0,7.0,1.0,0.0,0.0,0.0,0.0,34.0
20161010,7,42,,10246,99,2.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0
20161010,8,85,,10247,97,56.0,7.0,1.0,0.0,0.0,0.0,0.0,20.0
20161010,9,94,,10248,89,65.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0
20161010,10,112,,10248,80,75.0,3.0,0.0,0.0,0.0,0.0,0.0,
20161010,11,124,,10245,68,80.0,0.0,0.0,0.0,0.0,0.0,0.0,
20161010,12,123,25.0,10241,67,80.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
20161010,13,116,,10237,69,80.0,4.0,0.0,0.0,0.0,0.0,0.0,
20161010,14,125,,10235,63,83.0,5.0,0.0,0.0,0.0,0.0,0.0,
20161010,15,126,,10234,57,83.0,2.0,0.0,0.0,0.0,0.0,0.0,
20161010,16,115,,10235,61,83.0,7.0,0.0,0.0,0.0,0.0,0.0,
20161010,17,110,,10236,62,83.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161010,18,82,65.0,10238,77,75.0,2.0,0.0,0.0,0.0,0.0,0.0,
20161010,19,74,,10240,82,70.0,7.0,0.0,0.0,0.0,0.0,0.0,
20161010,20,49,,10241,96,65.0,4.0,0.0,0.0,0.0,0.0,0.0,
20161010,21,55,,10240,97,65.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161010,22,69,,10239,95,65.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161010,23,73,,10239,94,65.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161010,24,60,23.0,10236,89,70.0,1.0,0.0,0.0,0.0,0.0,0.0,
20161011,1,41,,10235,98,3.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0
20161011,2,28,,10234,99,2.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0
20161011,3,17,,10231,99,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0
20161011,4,11,,10229,99,1.0,5.0,1.0,0.0,0.0,0.0,0.0,33.0
20161011,5,20,,10229,100,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0
20161011,6,12,-13.0,10229,100,2.0,2.0,1.0,0.0,0.0,0.0,0.0,32.0
20161011,7,21,,10229,100,5.0,8.0,1.0,0.0,0.0,0.0,0.0,32.0
20161011,8,61,,10233,80,56.0,8.0,1.0,0.0,0.0,0.0,0.0,20.0
20161011,9,95,,10232,66,63.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
20161011,10,122,,10229,56,77.0,7.0,0.0,0.0,0.0,0.0,0.0,
20161011,11,127,,10226,62,81.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161011,12,115,-10.0,10226,75,75.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0
20161011,13,122,,10222,74,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161011,14,124,,10219,74,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161011,15,124,,10217,77,75.0,6.0,0.0,0.0,0.0,0.0,0.0,
20161011,16,124,,10217,73,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161011,17,111,,10217,78,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161011,18,99,82.0,10219,82,70.0,2.0,0.0,0.0,0.0,0.0,0.0,
20161011,19,94,,10220,89,70.0,7.0,0.0,0.0,0.0,0.0,0.0,
20161011,20,107,,10222,83,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161011,21,108,,10221,85,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161011,22,100,,10221,88,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161011,23,104,,10221,88,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161011,24,105,56.0,10218,86,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161012,1,105,,10216,84,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161012,2,102,,10215,82,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161012,3,87,,10213,83,70.0,2.0,0.0,0.0,0.0,0.0,0.0,
20161012,4,94,,10210,83,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161012,5,94,,10210,85,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161012,6,96,79.0,10212,80,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161012,7,95,,10217,82,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161012,8,96,,10221,80,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161012,9,97,,10222,78,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161012,10,98,,10218,78,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161012,11,109,,10216,77,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161012,12,110,91.0,10213,72,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161012,13,106,,10211,73,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161012,14,104,,10207,74,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161012,15,98,,10206,76,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161012,16,94,,10206,73,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161012,17,91,,10209,75,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161012,18,87,82.0,10208,76,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161012,19,76,,10207,81,70.0,2.0,0.0,0.0,0.0,0.0,0.0,
20161012,20,77,,10206,82,70.0,4.0,0.0,0.0,0.0,0.0,0.0,
20161012,21,81,,10205,81,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161012,22,79,,10203,84,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161012,23,83,,10202,84,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161012,24,82,64.0,10198,85,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161013,1,80,,10195,87,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161013,2,81,,10191,87,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161013,3,82,,10188,86,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161013,4,81,,10185,86,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161013,5,83,,10184,84,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161013,6,81,74.0,10182,84,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161013,7,83,,10183,82,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161013,8,87,,10183,81,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161013,9,97,,10179,76,75.0,6.0,0.0,0.0,0.0,0.0,0.0,
20161013,10,103,,10172,71,75.0,6.0,0.0,0.0,0.0,0.0,0.0,
20161013,11,104,,10164,68,80.0,7.0,0.0,0.0,0.0,0.0,0.0,
20161013,12,104,75.0,10160,70,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161013,13,104,,10155,70,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161013,14,109,,10146,68,80.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161013,15,105,,10141,71,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161013,16,101,,10137,73,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161013,17,96,,10138,75,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161013,18,89,77.0,10136,78,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161013,19,83,,10133,82,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161013,20,86,,10131,80,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161013,21,84,,10129,80,69.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161013,22,87,,10126,79,65.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161013,23,83,,10120,82,62.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161013,24,79,72.0,10116,84,62.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161014,1,78,,10113,85,62.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161014,2,79,,10106,84,63.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161014,3,79,,10104,86,62.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161014,4,79,,10100,85,62.0,8.0,0.0,1.0,0.0,0.0,0.0,22.0
20161014,5,79,,10094,84,62.0,8.0,0.0,1.0,0.0,0.0,0.0,22.0
20161014,6,78,73.0,10090,84,63.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0
20161014,7,75,,10093,84,62.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161014,8,81,,10093,82,63.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161014,9,91,,10087,78,64.0,7.0,0.0,0.0,0.0,0.0,0.0,
20161014,10,101,,10084,75,68.0,5.0,0.0,0.0,0.0,0.0,0.0,
20161014,11,112,,10084,72,68.0,5.0,0.0,0.0,0.0,0.0,0.0,
20161014,12,114,69.0,10079,71,68.0,5.0,0.0,0.0,0.0,0.0,0.0,
20161014,13,119,,10070,72,68.0,7.0,0.0,0.0,0.0,0.0,0.0,
20161014,14,120,,10065,70,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161014,15,122,,10067,70,68.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161014,16,117,,10061,72,68.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161014,17,113,,10062,74,67.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161014,18,113,108.0,10064,75,67.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161014,19,111,,10058,76,66.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20161014,20,108,,10057,81,63.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20161014,21,104,,10061,85,59.0,8.0,0.0,1.0,0.0,0.0,0.0,52.0
20161014,22,97,,10055,93,50.0,8.0,0.0,1.0,0.0,0.0,0.0,58.0
20161014,23,96,,10049,95,36.0,8.0,0.0,1.0,0.0,0.0,0.0,62.0
20161014,24,95,94.0,10048,97,28.0,8.0,0.0,1.0,0.0,0.0,0.0,62.0
20161015,1,96,,10046,97,26.0,8.0,0.0,1.0,0.0,0.0,0.0,58.0
20161015,2,95,,10046,97,19.0,8.0,0.0,1.0,0.0,0.0,0.0,62.0
20161015,3,96,,10043,97,28.0,8.0,0.0,1.0,0.0,0.0,0.0,62.0
20161015,4,96,,10042,97,26.0,8.0,0.0,1.0,0.0,0.0,0.0,62.0
20161015,5,97,,10045,97,26.0,8.0,0.0,1.0,0.0,0.0,0.0,61.0
20161015,6,100,94.0,10049,98,27.0,8.0,0.0,1.0,0.0,0.0,0.0,61.0
20161015,7,106,,10057,98,29.0,8.0,0.0,1.0,0.0,0.0,0.0,52.0
20161015,8,114,,10065,97,42.0,8.0,0.0,1.0,0.0,0.0,0.0,52.0
20161015,9,118,,10075,97,58.0,8.0,0.0,1.0,0.0,0.0,0.0,22.0
20161015,10,124,,10085,97,29.0,8.0,0.0,1.0,0.0,0.0,0.0,52.0
20161015,11,130,,10095,93,46.0,8.0,0.0,1.0,0.0,0.0,0.0,22.0
20161015,12,138,98.0,10103,91,56.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20161015,13,137,,10111,86,58.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20161015,14,142,,10118,80,61.0,7.0,0.0,0.0,0.0,0.0,0.0,
20161015,15,141,,10123,78,64.0,1.0,0.0,0.0,0.0,0.0,0.0,
20161015,16,135,,10127,80,67.0,0.0,0.0,0.0,0.0,0.0,0.0,
20161015,17,114,,10136,86,63.0,1.0,0.0,0.0,0.0,0.0,0.0,
20161015,18,103,79.0,10143,92,59.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
20161015,19,98,,10149,91,60.0,0.0,0.0,0.0,0.0,0.0,0.0,
20161015,20,102,,10153,92,58.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20161015,21,106,,10154,91,58.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0
20161015,22,118,,10158,86,63.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161015,23,120,,10160,85,64.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161015,24,118,74.0,10163,86,64.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161016,1,116,,10166,88,62.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20161016,2,111,,10168,89,62.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20161016,3,99,,10167,92,60.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
20161016,4,94,,10170,93,60.0,3.0,0.0,0.0,0.0,0.0,0.0,
20161016,5,95,,10172,92,60.0,7.0,0.0,0.0,0.0,0.0,0.0,
20161016,6,91,79.0,10173,92,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20161016,7,96,,10176,90,63.0,1.0,0.0,0.0,0.0,0.0,0.0,
20161016,8,110,,10178,86,65.0,0.0,0.0,0.0,0.0,0.0,0.0,
20161016,9,125,,10181,81,67.0,0.0,0.0,0.0,0.0,0.0,0.0,
20161016,10,140,,10178,79,71.0,0.0,0.0,0.0,0.0,0.0,0.0,
20161016,11,157,,10176,74,74.0,0.0,0.0,0.0,0.0,0.0,0.0,
20161016,12,172,82.0,10172,71,75.0,0.0,0.0,0.0,0.0,0.0,0.0,
20161016,13,185,,10172,67,80.0,0.0,0.0,0.0,0.0,0.0,0.0,
20161016,14,187,,10172,67,80.0,3.0,0.0,0.0,0.0,0.0,0.0,
20161016,15,188,,10170,64,82.0,1.0,0.0,0.0,0.0,0.0,0.0,
20161016,16,170,,10171,71,75.0,2.0,0.0,0.0,0.0,0.0,0.0,
20161016,17,156,,10172,76,75.0,0.0,0.0,0.0,0.0,0.0,0.0,
20161016,18,137,115.0,10175,85,70.0,3.0,0.0,0.0,0.0,0.0,0.0,
20161016,19,137,,10176,87,67.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161016,20,139,,10180,87,67.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161016,21,132,,10185,90,69.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161016,22,115,,10181,97,59.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20161016,23,116,,10184,98,56.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20161016,24,137,100.0,10186,95,59.0,8.0,0.0,1.0,0.0,0.0,0.0,82.0
20161017,1,126,,10184,98,50.0,8.0,0.0,1.0,0.0,0.0,0.0,61.0
20161017,2,122,,10181,98,45.0,8.0,0.0,1.0,0.0,0.0,0.0,61.0
20161017,3,123,,10181,98,56.0,8.0,1.0,1.0,0.0,0.0,0.0,23.0
20161017,4,124,,10183,97,65.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161017,5,123,,10186,95,65.0,6.0,0.0,0.0,0.0,0.0,0.0,
20161017,6,120,111.0,10186,95,65.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
20161017,7,121,,10191,97,60.0,4.0,0.0,0.0,0.0,0.0,0.0,
20161017,8,130,,10195,94,57.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20161017,9,130,,10202,93,56.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20161017,10,138,,10204,89,58.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0
20161017,11,149,,10202,83,64.0,7.0,0.0,0.0,0.0,0.0,0.0,
20161017,12,161,100.0,10202,79,68.0,6.0,0.0,0.0,0.0,0.0,0.0,
20161017,13,159,,10202,79,75.0,6.0,0.0,0.0,0.0,0.0,0.0,
20161017,14,154,,10204,82,65.0,7.0,0.0,0.0,0.0,0.0,0.0,
20161017,15,152,,10202,78,75.0,2.0,0.0,0.0,0.0,0.0,0.0,
20161017,16,143,,10205,83,70.0,3.0,0.0,0.0,0.0,0.0,0.0,
20161017,17,129,,10210,88,67.0,1.0,0.0,0.0,0.0,0.0,0.0,
20161017,18,121,103.0,10212,91,63.0,0.0,0.0,0.0,0.0,0.0,0.0,
20161017,19,107,,10212,95,61.0,0.0,0.0,0.0,0.0,0.0,0.0,
20161017,20,105,,10210,95,63.0,0.0,0.0,0.0,0.0,0.0,0.0,
20161017,21,93,,10209,95,63.0,1.0,0.0,0.0,0.0,0.0,0.0,
20161017,22,93,,10207,96,63.0,0.0,0.0,0.0,0.0,0.0,0.0,
20161017,23,94,,10206,97,63.0,0.0,0.0,0.0,0.0,0.0,0.0,
20161017,24,100,75.0,10204,94,63.0,3.0,0.0,0.0,0.0,0.0,0.0,
20161018,1,109,,10204,92,64.0,2.0,0.0,0.0,0.0,0.0,0.0,
20161018,2,100,,10200,94,61.0,3.0,0.0,0.0,0.0,0.0,0.0,
20161018,3,101,,10197,95,61.0,1.0,0.0,0.0,0.0,0.0,0.0,
20161018,4,101,,10194,96,59.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
20161018,5,101,,10191,96,60.0,0.0,0.0,0.0,0.0,0.0,0.0,
20161018,6,102,89.0,10190,95,63.0,3.0,0.0,0.0,0.0,0.0,0.0,
20161018,7,111,,10189,92,65.0,3.0,0.0,0.0,0.0,0.0,0.0,
20161018,8,120,,10187,89,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161018,9,124,,10183,86,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161018,10,126,,10179,85,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161018,11,127,,10170,86,70.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20161018,12,123,96.0,10162,91,59.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20161018,13,126,,10150,88,70.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20161018,14,120,,10158,82,70.0,8.0,0.0,1.0,0.0,0.0,0.0,57.0
20161018,15,122,,10159,70,75.0,7.0,0.0,1.0,0.0,0.0,0.0,23.0
20161018,16,115,,10162,69,80.0,4.0,0.0,0.0,0.0,0.0,0.0,
20161018,17,110,,10163,68,80.0,3.0,0.0,0.0,0.0,0.0,0.0,
20161018,18,112,98.0,10162,64,83.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
20161018,19,118,,10159,63,83.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161018,20,118,,10152,62,80.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20161018,21,108,,10143,76,66.0,8.0,0.0,1.0,0.0,0.0,0.0,61.0
20161018,22,97,,10146,77,72.0,7.0,0.0,1.0,0.0,0.0,0.0,81.0
20161018,23,102,,10151,69,80.0,7.0,0.0,1.0,0.0,0.0,0.0,23.0
20161018,24,100,82.0,10150,76,75.0,7.0,0.0,1.0,0.0,0.0,0.0,81.0
20161019,1,106,,10149,66,80.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20161019,2,106,,10142,73,75.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20161019,3,110,,10132,72,75.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20161019,4,113,,10122,75,74.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20161019,5,114,,10111,86,57.0,8.0,0.0,1.0,0.0,0.0,0.0,62.0
20161019,6,117,89.0,10112,85,60.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20161019,7,122,,10110,82,70.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20161019,8,112,,10111,84,56.0,8.0,0.0,1.0,0.0,0.0,0.0,82.0
20161019,9,121,,10114,82,69.0,7.0,0.0,1.0,0.0,0.0,0.0,23.0
20161019,10,105,,10129,77,75.0,5.0,0.0,0.0,0.0,0.0,0.0,
20161019,11,113,,10136,77,75.0,4.0,0.0,0.0,0.0,0.0,0.0,
20161019,12,118,97.0,10140,75,75.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0
20161019,13,123,,10141,74,75.0,7.0,0.0,0.0,0.0,0.0,0.0,
20161019,14,132,,10145,79,75.0,3.0,0.0,1.0,0.0,0.0,0.0,23.0
20161019,15,122,,10148,72,75.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
20161019,16,113,,10152,74,75.0,0.0,0.0,0.0,0.0,0.0,0.0,
20161019,17,70,,10157,91,65.0,0.0,0.0,0.0,0.0,0.0,0.0,
20161019,18,51,35.0,10161,98,22.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20161019,19,60,,10160,97,63.0,7.0,1.0,0.0,0.0,0.0,0.0,20.0
20161019,20,49,,10159,98,8.0,7.0,1.0,0.0,0.0,0.0,0.0,34.0
20161019,21,71,,10158,96,65.0,7.0,1.0,1.0,0.0,0.0,0.0,23.0
20161019,22,85,,10155,96,65.0,8.0,0.0,1.0,0.0,0.0,0.0,51.0
20161019,23,118,,10150,78,75.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20161019,24,121,34.0,10146,80,70.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20161020,1,115,,10142,83,70.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0
20161020,2,118,,10140,82,70.0,5.0,0.0,1.0,0.0,0.0,0.0,23.0
20161020,3,107,,10139,90,70.0,5.0,0.0,1.0,0.0,0.0,0.0,23.0
20161020,4,98,,10139,91,65.0,6.0,0.0,0.0,0.0,0.0,0.0,
20161020,5,89,,10141,92,65.0,3.0,0.0,0.0,0.0,0.0,0.0,
20161020,6,92,64.0,10143,95,65.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
20161020,7,114,,10146,84,70.0,7.0,0.0,0.0,0.0,0.0,0.0,
20161020,8,121,,10149,83,70.0,5.0,0.0,0.0,0.0,0.0,0.0,
20161020,9,134,,10149,78,71.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161020,10,122,,10148,83,63.0,8.0,0.0,1.0,0.0,0.0,0.0,
20161020,11,129,,10146,76,72.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20161020,12,121,66.0,10143,89,61.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20161020,13,114,,10142,90,70.0,8.0,0.0,1.0,0.0,0.0,0.0,61.0
20161020,14,119,,10142,89,70.0,8.0,0.0,1.0,0.0,0.0,0.0,57.0
20161020,15,109,,10148,84,70.0,5.0,0.0,1.0,0.0,0.0,0.0,23.0
20161020,16,95,,10153,83,70.0,1.0,0.0,0.0,0.0,0.0,0.0,
20161020,17,65,,10158,92,65.0,1.0,0.0,0.0,0.0,0.0,0.0,
20161020,18,58,43.0,10160,97,65.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
20161020,19,64,,10159,97,65.0,7.0,1.0,0.0,0.0,0.0,0.0,20.0
20161020,20,62,,10160,93,65.0,1.0,0.0,0.0,0.0,0.0,0.0,
20161020,21,63,,10163,93,65.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
20161020,22,77,,10164,89,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161020,23,71,,10165,87,70.0,0.0,0.0,0.0,0.0,0.0,0.0,
20161020,24,76,29.0,10167,88,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
20161021,1,43,,10170,94,57.0,0.0,0.0,0.0,0.0,0.0,0.0,
20161021,2,43,,10168,97,50.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20161021,3,31,,10166,99,3.0,4.0,1.0,0.0,0.0,0.0,0.0,34.0
20161021,4,22,,10164,98,2.0,5.0,1.0,0.0,0.0,0.0,0.0,34.0
20161021,5,26,,10165,98,1.0,4.0,1.0,0.0,0.0,0.0,0.0,34.0
20161021,6,16,1.0,10167,99,2.0,3.0,1.0,0.0,0.0,0.0,0.0,32.0
20161021,7,22,,10169,99,3.0,3.0,1.0,0.0,0.0,0.0,0.0,32.0
20161021,8,69,,10168,96,43.0,4.0,1.0,0.0,0.0,0.0,0.0,20.0
20161021,9,96,,10167,86,60.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0
20161021,10,114,,10171,77,62.0,1.0,0.0,0.0,0.0,0.0,0.0,
20161021,11,122,,10168,72,66.0,1.0,0.0,0.0,0.0,0.0,0.0,
20161021,12,131,0.0,10164,68,64.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0
20161021,13,130,,10162,66,80.0,1.0,0.0,0.0,0.0,0.0,0.0,
20161021,14,129,,10159,71,75.0,0.0,0.0,0.0,0.0,0.0,0.0,
20161021,15,124,,10156,71,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161021,16,120,,10154,71,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161021,17,114,,10154,76,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161021,18,97,84.0,10154,84,70.0,6.0,0.0,0.0,0.0,0.0,0.0,
20161021,19,95,,10155,94,65.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20161021,20,93,,10153,91,65.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161021,21,81,,10153,93,65.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
20161021,22,79,,10150,96,62.0,7.0,0.0,0.0,0.0,0.0,0.0,
20161021,23,82,,10147,97,65.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20161021,24,81,64.0,10144,97,65.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0
20161022,1,94,,10141,89,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20161022,2,79,,10140,94,65.0,4.0,0.0,1.0,0.0,0.0,0.0,23.0
20161022,3,56,,10138,99,8.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0
20161022,4,50,,10139,97,62.0,6.0,1.0,0.0,0.0,0.0,0.0,20.0
20161022,5,39,,10141,99,2.0,2.0,1.0,0.0,0.0,0.0,0.0,34.0
20161022,6,27,9.0,10143,99,2.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0
20161022,7,36,,10149,99,4.0,7.0,1.0,0.0,0.0,0.0,0.0,32.0
