"id","nationality","sex","height","weight","sport","gold","silver","bronze"
"430731378","FRA","female","1.65","78","shooting","0","0","0"
"157050778","GBR","female","1.68","57","athletics","0","0","0"
"422679366","LIE","female","1.67","65","tennis","0","0","0"
"459968412","AUS","male","1.89","86","canoe","0","0","0"
"254081121","GBR","male","1.9","75","cycling","0","0","0"
"946544198","NZL","male","1.79","76","hockey","0","0","0"
"203402435","NZL","male","1.92","95","rowing","0","0","0"
"156864780","USA","male","2.01","103","rowing","0","0","0"
"82771185","UGA","male","","","athletics","0","0","0"
"641360615","USA","male","1.88","108","taekwondo","0","0","0"
"653237544","GBR","male","1.86","76","aquatics","0","1","0"
"144812081","RSA","male","1.57","52","athletics","0","0","0"
"730191367","NGR","male","1.91","124","athletics","0","0","0"
"769819070","BAH","male","","","athletics","0","0","1"
"791262365","FRA","male","1.74","75","rugby sevens","0","0","0"
"940693256","JAM","female","1.73","57","athletics","0","1","0"
"445715201","SRB","male","1.84","81","shooting","0","0","0"
"109758786","SUI","male","1.82","70","equestrian","0","0","0"
"600255721","USA","male","1.88","86","tennis","0","0","1"
"226464933","SUI","male","1.87","73","cycling","0","0","0"
"226636545","GBR","male","1.83","78","cycling","1","0","0"
"590851106","BAH","male","1.88","","athletics","0","0","1"
"917340321","IRL","male","1.8","","boxing","0","0","0"
"51098946","NED","male","1.77","64","cycling","0","0","0"
"92940638","USA","male","1.91","83","taekwondo","0","0","0"
"59291100","CAN","male","1.93","87","volleyball","0","0","0"
"640785339","GBR","male","1.72","84","shooting","0","0","1"
"308437509","GBR","male","1.97","97","rowing","0","0","0"
"634725148","NOR","male","1.71","66","gymnastics","0","0","0"
"581997901","NOR","male","","","wrestling","0","0","1"
"915123648","SWE","female","1.73","72","football","0","1","0"
"65486253","SWE","female","1.72","70","aquatics","0","0","0"
"854904743","DEN","female","1.7","59","athletics","0","0","0"
"945304583","NOR","female","1.68","","handball","0","0","1"
"602912762","DEN","female","1.63","79","shooting","0","0","0"
"527651130","CRO","male","1.93","134","athletics","0","0","0"
"499631914","BLR","male","1.74","58","athletics","0","0","0"
"153456321","FRA","male","1.76","74","athletics","0","0","0"
"103790201","NZL","male","1.87","98","athletics","0","0","0"
"705154995","USA","male","1.71","65","sailing","0","0","0"
"85718684","AUS","male","1.8","71","equestrian","0","0","1"
"571111419","KOR","female","1.87","68","volleyball","0","0","0"
"54125373","AUS","female","1.68","","golf","0","0","0"
"464562333","IRQ","male","1.85","78","football","0","0","0"
"377406840","THA","female","1.82","115","athletics","0","0","0"
"863916736","IND","female","1.58","45","athletics","0","0","0"
"676826208","INA","male","1.71","76","athletics","0","0","0"
"549566772","USA","female","1.75","66","basketball","1","0","0"
"523057836","JPN","male","1.69","56","athletics","0","0","0"
"321796870","ESP","male","1.72","66","judo","0","0","0"
"566595674","JPN","male","1.7","52","athletics","0","0","0"
"215796471","UZB","male","1.85","120","athletics","0","0","0"
"574040538","THA","female","1.55","57","weightlifting","1","0","0"
"963404474","CAN","male","1.8","75","hockey","0","0","0"
"50906905","KSA","male","1.77","66","judo","0","0","0"
"724836390","TUR","male","1.68","57","wrestling","0","0","0"
"918686488","KAZ","male","1.76","46","archery","0","0","0"
"715405655","TUR","female","1.7","55","athletics","0","0","0"
"548130768","KSA","male","1.92","86","athletics","0","0","0"
"27825256","IND","male","1.82","64","badminton","0","0","0"
"214849260","KOR","female","1.77","64","handball","0","0","0"
"43374597","MGL","female","1.6","59","judo","0","1","0"
"311378781","MGL","female","1.59","53","wrestling","0","0","0"
"67222900","SUR","female","","","athletics","0","0","0"
"224948383","RSA","female","1.7","72","athletics","0","1","0"
"960642258","KOR","male","1.82","85","badminton","0","0","0"
"733228088","KOR","male","1.9","130","judo","0","0","0"
"773103124","KOR","male","1.95","82","football","0","0","0"
"179464050","KOR","female","1.71","58","handball","0","0","0"
"38293952","IND","male","1.76","68","hockey","0","0","0"
"286970753","IND","female","1.58","57","hockey","0","0","0"
"187534242","KOR","female","1.65","57","modern pentathlon","0","0","0"
"278485243","CHN","female","1.73","120","weightlifting","1","0","0"
"912469374","CGO","male","1.7","68","table tennis","0","0","0"
"118866777","IND","male","1.79","77","hockey","0","0","0"
"819423699","NED","female","1.72","54","athletics","0","0","0"
"718822536","POR","female","1.77","64","athletics","0","0","0"
"261214819","NOR","female","1.91","72","aquatics","0","0","0"
"280722315","SWE","female","1.7","62","athletics","0","0","0"
"361971820","GBR","female","1.68","61","hockey","1","0","0"
"199049873","CAN","female","1.88","86","rowing","0","0","0"
"8359251","IND","female","1.52","52","hockey","0","0","0"
"72532043","THA","female","1.68","63","table tennis","0","0","0"
"292142118","THA","female","1.69","61","shooting","0","0","0"
"326533189","FIN","female","1.64","57","taekwondo","0","0","0"
"418495066","KOR","female","1.73","61","aquatics","0","0","0"
"129659927","MNE","female","1.78","72","handball","0","0","0"
"819679922","NOR","female","","","golf","0","0","0"
"756706296","AUS","female","","","equestrian","0","0","0"
"809014014","JPN","female","1.65","56","aquatics","0","0","0"
"629383847","GER","male","1.85","73","football","0","1","0"
"167125216","NOR","male","","","cycling","0","0","0"
"674985541","GER","male","1.89","88","athletics","0","0","0"
"835906599","GER","male","1.73","83","judo","0","0","0"
"599845580","NOR","male","","","athletics","0","0","0"
"879259485","SUI","male","1.82","69","triathlon","0","0","0"
"538115271","GER","female","1.63","54","football","1","0","0"
"17641128","RUS","female","1.73","61","aquatics","0","0","0"
"823601145","KAZ","female","1.76","67","rowing","0","0","0"
"300072037","KAZ","female","1.65","46","athletics","0","0","0"
"514719063","RUS","female","1.71","54","aquatics","1","0","0"
"813630131","RUS","female","1.74","73","tennis","0","0","0"
"82177310","UZB","female","1.86","61","athletics","0","0","0"
"501420252","RUS","female","1.73","55","aquatics","2","0","0"
"798685031","BLR","female","1.7","51","athletics","0","0","0"
"720211034","UKR","female","1.7","69","canoe","0","0","0"
"524819089","UKR","female","1.62","78","judo","0","0","0"
"237017632","UKR","female","","","athletics","0","0","0"
"734681524","MYA","female","1.68","55","athletics","0","0","0"
"923873687","USA","female","1.76","59","athletics","0","0","0"
"897751532","CAN","female","1.68","57","aquatics","0","0","0"
"445792938","USA","female","1.98","90","basketball","1","0","0"
"640361977","POL","male","1.94","78","athletics","0","0","0"
"365526151","POL","female","1.62","57","shooting","0","0","0"
"687167760","GHA","female","1.58","63","judo","0","0","0"
"761194557","TPE","female","1.62","58","table tennis","0","0","0"
"313930534","POL","male","1.86","80","modern pentathlon","0","0","0"
"654852458","BRA","female","1.71","61","athletics","0","0","0"
"997432582","GER","female","1.58","50","gymnastics","0","0","0"
"57676016","GER","female","1.7","56","football","1","0","0"
"990975913","GBS","female","1.64","48","judo","0","0","0"
"158812525","LTU","male","1.77","64","athletics","0","0","0"
"134631716","SUI","male","1.78","61","athletics","0","0","0"
"359507589","KOR","male","1.8","74","sailing","0","0","0"
"965284155","KOR","male","1.82","59","taekwondo","0","0","1"
"589375724","KOR","male","1.83","73","aquatics","0","0","0"
"193649296","ETH","male","1.77","66","athletics","0","0","0"
"768671420","RUS","male","1.82","100","judo","0","0","0"
"539157373","TUR","male","1.92","125","wrestling","1","0","0"
"136534456","IVB","female","1.58","56","athletics","0","0","0"
"477470052","GER","male","1.91","82","taekwondo","0","0","0"
"161917472","ANT","male","1.82","91","athletics","0","0","0"
"485849268","ESP","male","1.76","84","wrestling","0","0","0"
"871329009","TGA","female","1.63","65","athletics","0","0","0"
"346992499","BRA","female","1.71","69","basketball","0","0","0"
"605417556","THA","male","1.61","69","weightlifting","0","0","0"
"449390990","BRA","female","1.64","63","rugby sevens","0","0","0"
"658175291","BRA","female","1.65","61","fencing","0","0","0"
"615179383","NGR","male","1.82","71","football","0","0","0"
"615764014","JPN","male","1.7","63","equestrian","0","0","0"
"799687468","JPN","male","1.74","89","archery","0","0","0"
"25012659","JPN","male","1.77","69","athletics","0","0","0"
"654328504","JPN","male","1.81","81","judo","0","0","1"
"599789748","JPN","male","1.83","67","athletics","0","0","0"
"511495606","JPN","male","1.67","57","athletics","0","0","0"
"784189307","JPN","male","1.84","84","aquatics","0","0","1"
"313024850","JPN","male","1.71","70","football","0","0","0"
"247907284","JPN","male","1.74","67","football","0","0","0"
"798091579","JPN","male","1.84","82","aquatics","0","0","0"
"874798045","JPN","male","1.75","70","canoe","0","0","1"
"416084708","JPN","male","1.86","72","football","0","0","0"
"536937695","ZIM","female","1.58","60","football","0","0","0"
"808567905","BRA","male","","","aquatics","0","0","0"
"842617684","AUS","male","1.75","74","wrestling","0","0","0"
"74177936","AUS","female","1.84","68","volleyball","0","0","0"
"99503989","KEN","female","1.67","50","aquatics","0","0","0"
"296747783","JOR","female","1.72","62","aquatics","0","0","0"
"122731267","CIV","female","1.76","63","aquatics","0","0","0"
"302432944","BRA","female","1.81","64","volleyball","0","0","0"
"877029068","BRA","male","1.9","78","athletics","0","0","0"
"318548853","HUN","female","1.76","78","canoe","1","0","0"
"732795832","ESP","female","1.74","70","sailing","0","0","0"
"818897478","FRA","female","1.79","80","handball","0","1","0"
"800485643","SRB","female","1.7","60","basketball","0","0","1"
"545572234","SRB","female","1.65","54","athletics","0","0","0"
"215126261","CAN","female","1.85","79","basketball","0","0","0"
"168420206","MEX","female","1.59","59","modern pentathlon","0","0","0"
"431927399","HUN","male","1.78","82","fencing","0","0","0"
"19585487","HUN","male","1.86","75","aquatics","0","0","1"
"423484722","HUN","male","1.72","75","wrestling","0","0","0"
"540557883","HUN","male","1.95","92","canoe","0","0","0"
"270561251","HUN","male","1.75","65","triathlon","0","0","0"
"82978460","AUS","female","1.58","55","football","0","0","0"
"845644172","SKN","female","","","athletics","0","0","0"
"578801610","USA","female","1.85","77","basketball","1","0","0"
"655850700","POR","female","1.75","62","aquatics","0","0","0"
"835127329","ETH","male","1.81","59","athletics","0","0","1"
"19869535","BRA","female","1.61","54","football","0","0","0"
"267796493","BRA","female","1.8","77","handball","0","0","0"
"120820876","BRA","female","1.61","59","aquatics","0","0","0"
"425857389","AUS","female","1.7","61","aquatics","0","1","0"
"14783411","VIE","male","1.65","84","weightlifting","0","0","0"
"395892993","EST","male","1.78","66","cycling","0","0","0"
"338003590","EST","male","1.83","95","athletics","0","0","0"
"198967774","BEL","male","1.74","70","hockey","0","1","0"
"572093564","MEX","female","1.58","53","fencing","0","0","0"
"401251209","ITA","female","1.6","53","aquatics","0","1","1"
"415410367","ESP","female","1.66","64","cycling","0","0","0"
"424029874","ITA","female","1.68","62","aquatics","0","1","0"
"644104998","AUT","female","1.67","57","sailing","0","0","1"
"39470367","FIN","female","1.55","57","aquatics","0","0","0"
"103257404","CRO","female","1.66","85","shooting","0","0","0"
"65779574","SLO","female","1.59","56","cycling","0","0","0"
"807845971","ASA","male","1.88","93","weightlifting","0","0","0"
"410068536","ARG","female","1.82","70","volleyball","0","0","0"
"520555163","AUS","female","1.67","52","athletics","0","0","0"
"467489703","RSA","female","1.65","57","equestrian","0","0","0"
"530816831","THA","female","1.68","70","shooting","0","0","0"
"725478923","CHN","male","1.72","85","weightlifting","0","1","0"
"701625147","ALG","male","1.7","67","athletics","0","2","0"
"152333159","FIN","male","1.94","96","sailing","0","0","0"
"366332579","ESP","female","1.67","63","sailing","0","0","0"
"347121929","CAN","female","1.66","67","cycling","0","0","0"
"292576070","UKR","male","1.87","85","canoe","0","0","1"
"962319848","JAM","female","1.78","81","athletics","0","0","0"
"335960074","EGY","male","1.8","75","fencing","0","0","0"
"769863760","ALG","male","1.7","66","wrestling","0","0","0"
"993851056","TUR","male","1.76","60","athletics","0","0","0"
"511260324","KSA","male","1.65","49","athletics","0","0","0"
"108994538","JPN","male","1.91","76","tennis","0","0","0"
"579881556","FIN","female","1.73","63","archery","0","0","0"
"373794222","CAN","female","1.83","103","athletics","0","0","0"
"729866752","NED","female","1.84","68","athletics","0","0","0"
"244910670","ISR","male","1.64","53","athletics","0","0","0"
"983364224","RSA","male","1.89","74","football","0","0","0"
"858607766","ZIM","male","1.83","79","athletics","0","0","0"
"245946322","COL","female","1.61","52","football","0","0","0"
"878935662","RUS","female","1.7","66","shooting","0","0","0"
"539307863","MDA","female","1.75","60","aquatics","0","0","0"
"981120716","BLR","female","1.75","69","sailing","0","0","0"
"6056876","RUS","female","1.85","73","handball","1","0","0"
"374496832","ITA","female","1.6","55","cycling","0","0","0"
"326358515","RUS","female","1.91","67","volleyball","0","0","0"
"192110887","RUS","female","1.74","62","fencing","0","0","1"
"737519683","ARG","female","1.78","64","volleyball","0","0","0"
"829450313","BRA","female","1.81","69","basketball","0","0","0"
"12705539","BRA","female","1.56","50","athletics","0","0","0"
"848018614","BIH","female","1.68","54","shooting","0","0","0"
"177848801","GER","female","1.7","56","athletics","0","0","0"
"854144627","BLR","female","1.81","83","athletics","0","0","0"
"993489737","BLR","female","1.75","75","athletics","0","0","0"
"880574161","BLR","female","1.85","77","rowing","0","0","0"
"133803510","BLR","female","1.8","67","basketball","0","0","0"
"179784825","BLR","female","1.65","52","gymnastics","0","0","0"
"194275450","BLR","female","1.6","52","cycling","0","0","0"
"840107784","BLR","female","1.88","78","basketball","0","0","0"
"13841357","USA","male","1.91","124","athletics","0","0","0"
"385700766","THA","male","1.81","58","taekwondo","0","1","0"
"417534147","BUL","female","1.63","63","wrestling","0","0","0"
"928304511","CAN","male","1.83","80","hockey","0","0","0"
"849242377","USA","female","","","athletics","1","0","0"
"45282983","CAN","female","1.83","60","aquatics","0","0","2"
"721284471","AUS","female","1.78","65","aquatics","0","1","0"
"240962566","CAN","male","1.65","60","athletics","0","0","0"
"32103246","USA","male","1.96","81","cycling","0","0","0"
"84694873","USA","male","1.96","80","volleyball","0","0","1"
"288362768","AUS","male","1.74","60","archery","0","0","1"
"58561312","COK","female","1.83","67","sailing","0","0","0"
"777261301","RSA","male","1.67","64","football","0","0","0"
"93902028","FRA","male","1.84","77","athletics","0","0","0"
"714540580","FRA","male","2.03","139","judo","1","0","0"
"97224345","NGR","male","1.88","80","athletics","0","0","0"
"606135754","SLO","female","1.57","48","gymnastics","0","0","0"
"556483244","BRA","female","1.67","62","tennis","0","0","0"
"670067598","POR","female","1.61","57","judo","0","0","1"
"781746584","POR","female","1.63","55","badminton","0","0","0"
"679960058","MGL","male","1.73","63","taekwondo","0","0","0"
"261206041","MGL","male","1.83","124","judo","0","0","0"
"7619971","ITA","male","1.7","55","athletics","0","0","0"
"743311898","COL","male","1.8","82","football","0","0","0"
"675969120","HON","male","1.76","","boxing","0","0","0"
"620846374","GEO","female","1.64","52","aquatics","0","0","0"
"654886163","BAH","male","1.88","","athletics","0","0","0"
"214021045","ITA","female","1.78","75","aquatics","0","1","0"
"57418889","TPE","female","1.64","57","golf","0","0","0"
"38799648","ANG","female","1.7","98","handball","0","0","0"
"364848926","POR","female","1.62","63","canoe","0","0","0"
"18635175","ESP","female","1.72","69","canoe","0","0","0"
"923351948","MAW","female","1.49","45","athletics","0","0","0"
"242422662","NZL","female","1.65","67","rugby sevens","0","1","0"
"334953964","FIN","male","1.95","94","athletics","0","0","0"
"672973707","FIN","male","1.7","73","wrestling","0","0","0"
"395956352","FRA","male","1.69","65","rugby sevens","0","0","0"
"125367694","JPN","male","1.77","82","rugby sevens","0","0","0"
"510104446","JPN","male","1.68","65","shooting","0","0","0"
"102862787","USA","male","1.88","122","wrestling","0","0","0"
"655229990","ETH","male","1.92","68","athletics","0","0","0"
"135938063","BRA","female","1.65","58","aquatics","0","0","0"
"651217766","NED","female","1.78","70","handball","0","0","0"
"723655440","USA","female","1.86","81","rowing","1","0","0"
"847466727","AUS","female","1.72","68","basketball","0","0","0"
"647467828","NED","female","1.68","62","athletics","0","0","0"
"166897661","NED","female","1.82","95","judo","0","0","0"
"279816745","UKR","female","1.85","63","athletics","0","0","0"
"740317343","UKR","female","1.78","67","table tennis","0","0","0"
"649148509","UKR","female","1.61","","boxing","0","0","0"
"159812118","ERI","male","","","athletics","0","0","0"
"807447097","AZE","male","1.96","","boxing","0","0","0"
"370652177","RUS","male","1.87","85","tennis","0","0","0"
"754858523","RSA","male","1.75","68","football","0","0","0"
"210040104","PNG","male","1.67","","boxing","0","0","0"
"332545480","BRA","female","1.64","60","football","0","0","0"
"951388142","BRA","female","1.66","59","football","0","0","0"
"296920401","BRA","female","1.96","75","volleyball","0","0","0"
"900917316","IND","male","1.66","56","athletics","0","0","0"
"381843063","AUS","male","1.96","82","tennis","0","0","0"
"699394575","VIE","male","1.85","80","fencing","0","0","0"
"5130801","VIE","male","1.65","55","athletics","0","0","0"
"955206576","RSA","male","1.7","62","football","0","0","0"
"315255712","DMA","female","1.73","65","athletics","0","0","0"
"439436986","RSA","female","1.56","50","football","0","0","0"
"215472787","NED","male","1.9","85","cycling","0","0","0"
"529392127","FRA","male","1.9","90","aquatics","0","0","0"
"104108764","PNG","male","1.72","59","athletics","0","0","0"
"306944769","GER","male","1.77","68","cycling","0","0","0"
"263136966","NED","male","1.76","73","equestrian","0","0","0"
"648002342","GRE","female","1.69","67","aquatics","0","0","0"
"470687922","GRE","male","1.81","85","weightlifting","0","0","0"
"466992964","FRA","male","1.89","82","rowing","0","0","0"
"119367610","CMR","female","1.82","78","volleyball","0","0","0"
"460776365","NZL","female","1.68","75","rugby sevens","0","1","0"
"365498123","SWE","female","1.8","64","aquatics","0","0","0"
"27368310","SUI","male","1.86","77","cycling","0","0","0"
"559704929","VIE","female","1.65","58","fencing","0","0","0"
"581029614","VIE","female","1.63","48","gymnastics","0","0","0"
"419742149","VIE","female","1.58","47","wrestling","0","0","0"
"89761321","VIE","female","1.58","45","athletics","0","0","0"
"414794696","VIE","female","1.55","48","weightlifting","0","0","0"
"262269527","VIE","female","1.68","55","fencing","0","0","0"
"340277633","VIE","female","1.65","53","wrestling","0","0","0"
"927744714","VIE","female","1.7","60","fencing","0","0","0"
"244236033","VIE","female","1.63","58","badminton","0","0","0"
"666839179","BRA","male","1.63","52","athletics","0","0","0"
"176515757","BRA","male","1.93","84","hockey","0","0","0"
"544759251","BRA","male","1.83","75","athletics","1","0","0"
"682318749","BRA","male","1.78","69","football","1","0","0"
"79240685","BRA","male","1.87","83","aquatics","0","0","0"
"36658255","BRA","male","1.84","93","aquatics","0","0","0"
"69081785","BRA","male","1.98","104","handball","0","0","0"
"23647767","FRA","male","1.87","70","rowing","0","0","1"
"228211001","FRA","male","1.93","85","volleyball","0","0","0"
"914516277","CIV","male","1.85","82","aquatics","0","0","0"
"814590429","FRA","male","1.92","98","aquatics","0","0","0"
"999374064","FRA","male","1.71","60","equestrian","1","0","0"
"50266146","FRA","male","1.92","93","handball","0","1","0"
"963532102","ARU","male","1.84","88","sailing","0","0","0"
"326914230","MYA","male","1.6","52","aquatics","0","0","0"
"172048822","FRA","male","1.83","70","rowing","0","0","1"
"849127949","IRL","male","1.83","70","athletics","0","0","0"
"714454697","USA","male","1.86","82","sailing","0","0","0"
"896818368","FRA","male","1.75","69","cycling","0","0","0"
"360675944","CHI","male","1.86","90","judo","0","0","0"
"168124839","BEL","male","1.72","71","hockey","0","1","0"
"475825949","GBR","male","1.77","70","aquatics","0","0","1"
"360616415","USA","male","1.94","96","aquatics","0","0","0"
"391980322","ITA","male","1.73","70","tennis","0","0","0"
"521339306","AUS","male","1.94","85","aquatics","0","0","0"
"868940905","DEN","male","1.87","81","football","0","0","0"
"371431214","FRA","male","1.88","83","basketball","0","0","0"
"112978529","USA","male","1.98","84","volleyball","0","0","1"
"219077110","FRA","male","1.7","65","athletics","0","0","0"
"94661624","AUT","male","1.78","63","shooting","0","0","0"
"374876485","NZL","male","1.89","87","rowing","0","0","0"
"782766062","BEL","male","1.96","85","golf","0","0","0"
"870559020","GER","male","1.81","80","sailing","0","0","1"
"900233130","GER","male","1.92","92","athletics","1","0","0"
"496341298","FRA","male","1.8","82","canoe","0","0","0"
"851753829","AUT","male","1.84","70","triathlon","0","0","0"
"514467487","AUT","male","1.8","77","sailing","0","0","1"
"666963728","BEL","male","1.86","82","athletics","0","0","0"
"831910280","BRA","male","1.88","82","tennis","0","0","0"
"854048729","THA","male","1.7","63","golf","0","0","0"
"272895419","DEN","male","1.77","70","golf","0","0","0"
"711886868","ISL","male","1.96","110","judo","0","0","0"
"962042754","QAT","male","1.78","","boxing","0","0","0"
"494000666","BAR","female","1.78","59","athletics","0","0","0"
"971688032","AUS","female","1.58","58","weightlifting","0","0","0"
"512121702","POR","male","1.85","76","table tennis","0","0","0"
"850164905","BRA","male","1.8","90","judo","0","0","0"
"192124301","POR","male","1.9","80","football","0","0","0"
"697851562","POR","male","1.94","74","cycling","0","0","0"
"977600409","POR","male","1.7","70","football","0","0","0"
"802574833","CHN","female","1.86","83","rowing","0","0","0"
"562349871","USA","female","1.68","58","athletics","2","0","0"
"439028036","CHN","female","1.68","62","cycling","1","0","0"
"399009704","SIN","female","1.63","55","table tennis","0","0","0"
"290265598","ROU","male","1.79","79","fencing","0","0","0"
"579357884","HUN","male","1.75","75","canoe","0","0","0"
"123268106","SVK","male","1.99","95","canoe","0","1","0"
"832967742","TPE","male","1.8","78","badminton","0","0","0"
"307265298","VIE","male","1.68","60","badminton","0","0","0"
"334432362","CHN","male","1.87","73","rowing","0","0","0"
"589841221","HKG","female","1.61","52","golf","0","0","0"
"336393065","CAN","female","1.65","50","equestrian","0","0","0"
"103328512","SUI","female","1.7","67","fencing","0","0","0"
"95014047","GBR","female","1.75","70","athletics","0","0","0"
"939411758","BRN","female","","","athletics","0","0","0"
"608439897","BRN","female","","","athletics","0","0","0"
"775831149","ETH","female","","","athletics","0","0","0"
"487073298","ETH","female","1.68","53","athletics","0","0","0"
"578522258","EST","male","1.84","70","athletics","0","0","0"
"418178080","SRB","female","1.72","52","taekwondo","0","1","0"
"404485825","SRB","female","1.93","82","volleyball","0","1","0"
"28414240","SRB","female","1.85","78","volleyball","0","1","0"
"280943173","BUL","male","1.97","76","athletics","0","0","0"
"250232095","TUR","female","1.89","86","basketball","0","0","0"
"566924681","RSA","male","1.93","104","rugby sevens","0","0","1"
"321813613","AUS","male","1.85","77","hockey","0","0","0"
"108419989","SWE","male","1.92","79","football","0","0","0"
"162316722","NED","male","1.89","70","rowing","0","0","0"
"366414312","GBR","male","1.82","76","shooting","0","0","0"
"2888213","NED","male","1.68","55","equestrian","0","0","0"
"757977623","NZL","male","1.93","102","rugby sevens","0","0","0"
"966796753","CAN","male","2.0","140","athletics","0","0","0"
"320004654","NZL","male","1.89","75","equestrian","0","0","0"
"746547519","CAN","male","2.03","104","rowing","0","0","0"
"329815777","GBR","male","1.92","72","aquatics","0","0","0"
"609839139","NED","male","1.86","78","cycling","0","0","0"
"157166055","BEL","male","1.83","77","cycling","0","0","0"
"429177971","FIJ","female","1.75","70","rugby sevens","0","0","0"
"264598644","FIJ","female","1.6","55","rugby sevens","0","0","0"
"978453530","HUN","female","1.79","68","tennis","0","0","0"
"693524589","SUI","female","1.71","62","tennis","0","1","0"
"375628571","GER","male","1.8","76","hockey","0","0","1"
"169189076","GER","male","1.81","74","table tennis","0","0","1"
"490797825","GER","male","1.91","89","football","0","1","0"
"533145484","FRA","male","1.86","105","handball","0","1","0"
"439125836","IRL","male","1.77","78","hockey","0","0","0"
"114387888","UGA","male","","","athletics","0","0","0"
"170511922","USA","male","1.76","65","table tennis","0","0","0"
"88388879","JAM","male","1.87","77","aquatics","0","0","0"
"715800350","KAZ","male","1.85","86","canoe","0","0","0"
"231378561","GER","male","1.86","87","hockey","0","0","1"
"503276231","RUS","male","1.82","82","fencing","1","0","1"
"465038950","USA","female","1.93","88","basketball","1","0","0"
"128638379","GER","female","1.72","68","canoe","0","2","0"
"763030230","CRO","female","1.76","66","sailing","0","0","0"
"873408482","SLO","female","1.65","62","sailing","0","0","0"
"826167980","GER","female","1.67","56","aquatics","0","0","0"
"390366123","NOR","female","","","taekwondo","0","0","0"
"282154223","SLO","female","1.73","58","athletics","0","0","0"
"657940345","SLO","female","1.62","65","judo","1","0","0"
"727650750","BUR","male","1.99","93","aquatics","0","0","0"
"872228172","CHN","female","1.84","75","basketball","0","0","0"
"622182387","SIN","female","1.76","65","aquatics","0","0","0"
"975655821","TPE","female","1.6","","cycling","0","0","0"
"738894846","CHN","female","1.95","78","volleyball","1","0","0"
"11288154","CHN","female","1.59","52","aquatics","2","0","0"
"731978113","CHN","female","1.78","87","athletics","0","0","0"
"549917625","SWE","female","1.67","60","equestrian","0","0","0"
"973558445","IND","female","1.63","50","athletics","0","0","0"
"945244491","ETH","female","1.62","52","athletics","0","0","0"
"727998449","NOR","female","","","sailing","0","0","0"
"373463162","ETH","female","1.66","50","athletics","0","0","1"
"92191114","SLO","female","1.8","65","aquatics","0","0","0"
"788072979","SLO","female","1.75","65","aquatics","0","0","0"
"472127952","SLO","female","1.71","62","aquatics","0","0","0"
"289284299","RSA","male","1.78","74","athletics","0","0","0"
"895052904","ROU","male","1.9","92","rowing","0","0","0"
"779371307","GER","male","2.05","124","athletics","0","0","0"
"706990143","GER","male","1.58","63","judo","0","0","0"
"283196075","POR","male","1.9","80","football","0","0","0"
"422345402","GER","male","1.81","73","rowing","0","0","0"
"404535189","GER","male","1.83","81","hockey","0","0","1"
"287021554","SWE","male","1.96","104","handball","0","0","0"
"999276272","GER","male","1.88","87","handball","0","0","1"
"811535862","GER","male","1.95","87","athletics","0","0","0"
"451233303","USA","female","1.62","54","football","0","0","0"
"26312714","PNG","female","1.62","63","athletics","0","0","0"
"128575502","AZE","male","1.7","65","wrestling","0","1","0"
"893678601","BEL","male","1.84","81","hockey","0","1","0"
"905671340","GBR","male","1.78","54","athletics","0","0","0"
"282018185","AUS","male","1.8","81","sailing","1","0","0"
"698962028","AUS","male","1.86","85","hockey","0","0","0"
"115915135","AUS","male","1.91","101","rugby sevens","0","0","0"
"200377186","NED","male","1.86","70","cycling","0","1","0"
"967848122","GBR","male","1.79","63","athletics","0","0","0"
"694130746","GER","male","1.85","85","hockey","0","0","1"
"217351049","AUS","male","1.9","91","rugby sevens","0","0","0"
"621529566","GER","male","1.89","89","canoe","1","0","0"
"107180600","GBR","male","1.78","85","rugby sevens","0","1","0"
"959754515","BEL","male","1.77","81","sailing","0","0","0"
"298179530","CAN","male","1.83","95","sailing","0","0","0"
"928952672","GBR","male","1.98","101","rowing","1","0","0"
"169080993","BEL","male","1.64","56","weightlifting","0","0","0"
"771859160","USA","male","1.94","86","aquatics","1","0","0"
"384204713","BEL","male","1.9","100","judo","0","0","0"
"915410677","POR","male","1.81","75","football","0","0","0"
"986152006","MEX","male","2.02","95","volleyball","0","0","0"
"53247064","CHI","male","1.7","67","gymnastics","0","0","0"
"542026026","SVK","male","1.85","88","aquatics","0","0","0"
"633990854","CZE","male","1.9","125","athletics","0","0","0"
"674282266","NZL","male","1.85","125","athletics","0","0","1"
"324400159","POL","male","1.78","","boxing","0","0","0"
"534870761","POL","male","1.84","85","canoe","0","0","0"
"467871766","POL","male","2.04","142","athletics","0","0","0"
"800403831","POL","male","2.0","96","aquatics","0","0","0"
"211819667","INA","male","1.75","71","badminton","0","0","0"
"201573939","JPN","male","1.7","74","wrestling","0","0","0"
"867127082","JPN","female","1.64","55","aquatics","0","0","0"
"388992602","JPN","female","1.54","40","athletics","0","0","0"
"940604349","JPN","male","1.8","67","modern pentathlon","0","0","0"
"976832903","JPN","male","1.78","68","athletics","0","0","0"
"725466241","JPN","male","1.77","75","aquatics","0","0","0"
"711821462","JPN","male","1.74","73","shooting","0","0","0"
"53505297","LAT","male","1.8","70","cycling","0","0","0"
"917643038","CRO","male","1.78","81","sailing","0","1","0"
"189873894","NED","male","2.01","102","rowing","0","0","1"
"464586921","INA","male","1.64","68","cycling","0","0","0"
"605742974","GER","male","1.82","76","sailing","0","0","0"
"776154883","JAM","female","1.55","52","gymnastics","0","0","0"
