MONTH,DAY,TIME,TEMP,PRESSURE
5,134,17,12.7,10083
5,134,18,11.4,10090
5,134,19,10.7,10099
5,134,20,10.0,10109
5,134,21,9.6,10114
5,134,22,9.5,10118
5,134,23,9.2,10121
5,134,24,8.7,10123
5,135,1,8.3,10126
5,135,2,8.5,10129
5,135,3,8.6,10131
5,135,4,8.1,10134
5,135,5,7.4,10138
5,135,6,7.7,10142
5,135,7,9.2,10143
5,135,8,8.6,10149
5,135,9,10.3,10150
5,135,10,10.1,10155
5,135,11,10.5,10158
5,135,12,10.2,10161
5,135,13,10.9,10164
5,135,14,10.1,10167
5,135,15,10.2,10169
5,135,16,9.1,10173
5,135,17,9.1,10174
5,135,18,8.5,10178
5,135,19,7.5,10180
5,135,20,7.5,10183
5,135,21,7.5,10188
5,135,22,7.7,10188
5,135,23,7.6,10190
5,135,24,7.8,10190
5,136,1,7.0,10193
5,136,2,7.0,10190
5,136,3,7.7,10190
5,136,4,6.9,10195
5,136,5,7.5,10195
5,136,6,8.6,10198
5,136,7,9.3,10202
5,136,8,8.6,10209
5,136,9,9.5,10209
5,136,10,9.9,10210
5,136,11,9.7,10212
5,136,12,9.5,10214
5,136,13,9.9,10214
5,136,14,10.4,10215
5,136,15,10.1,10215
5,136,16,10.0,10214
5,136,17,9.4,10212
5,136,18,8.9,10212
5,136,19,8.5,10212
5,136,20,7.6,10213
5,136,21,7.4,10212
5,136,22,6.4,10213
5,136,23,6.0,10213
5,136,24,7.3,10211
5,137,1,6.4,10210
5,137,2,7.0,10210
5,137,3,7.6,10208
5,137,4,7.5,10207
5,137,5,7.3,10208
5,137,6,7.7,10209
5,137,7,9.0,10212
5,137,8,9.9,10212
5,137,9,10.8,10212
5,137,10,10.1,10214
5,137,11,10.6,10214
5,137,12,11.6,10214
5,137,13,11.4,10212
5,137,14,11.3,10210
5,137,15,11.0,10210
5,137,16,10.7,10210
5,137,17,10.5,10207
5,137,18,10.1,10205
5,137,19,9.7,10204
5,137,20,9.0,10206
5,137,21,6.5,10204
5,137,22,6.4,10201
5,137,23,6.4,10197
5,137,24,6.5,10193
5,138,1,7.5,10190
5,138,2,8.6,10183
5,138,3,9.3,10175
5,138,4,9.2,10170
5,138,5,9.6,10168
5,138,6,11.6,10170
5,138,7,12.4,10170
5,138,8,13.9,10169
5,138,9,14.0,10171
5,138,10,14.3,10170
5,138,11,14.9,10169
5,138,12,15.1,10164
5,138,13,14.7,10160
5,138,14,15.2,10157
5,138,15,14.0,10157
5,138,16,13.8,10154
5,138,17,13.9,10149
5,138,18,14.0,10144
5,138,19,12.7,10142
5,138,20,11.4,10140
5,138,21,12.0,10137
5,138,22,12.3,10134
5,138,23,9.8,10129
5,138,24,9.3,10123
5,139,1,10.1,10117
5,139,2,9.2,10112
5,139,3,9.3,10103
5,139,4,9.6,10101
5,139,5,11.1,10099
5,139,6,11.9,10099
5,139,7,12.8,10096
5,139,8,14.2,10092
5,139,9,15.6,10088
5,139,10,16.5,10080
5,139,11,16.2,10074
5,139,12,16.3,10069
5,139,13,16.1,10063
5,139,14,13.8,10059
5,139,15,16.2,10051
5,139,16,15.2,10045
5,139,17,12.8,10047
5,139,18,12.7,10046
5,139,19,12.6,10044
5,139,20,11.4,10047
5,139,21,11.6,10046
5,139,22,11.6,10046
5,139,23,11.6,10046
5,139,24,11.8,10045
5,140,1,11.8,10047
5,140,2,11.1,10050
5,140,3,10.9,10054
5,140,4,11.1,10062
5,140,5,11.3,10071
5,140,6,11.6,10082
5,140,7,11.7,10091
5,140,8,12.1,10098
5,140,9,12.9,10105
5,140,10,14.5,10110
5,140,11,14.9,10118
5,140,12,15.4,10122
5,140,13,14.0,10127
5,140,14,13.5,10134
5,140,15,14.4,10136
5,140,16,16.0,10136
5,140,17,14.2,10139
5,140,18,13.1,10144
5,140,19,12.6,10144
5,140,20,11.0,10150
5,140,21,10.5,10147
5,140,22,11.3,10147
5,140,23,11.9,10145
5,140,24,11.1,10142
5,141,1,11.7,10144
5,141,2,11.5,10142
5,141,3,11.6,10142
5,141,4,11.9,10142
5,141,5,11.8,10142
5,141,6,12.2,10146
5,141,7,12.7,10145
5,141,8,13.1,10147
5,141,9,14.3,10150
5,141,10,14.9,10155
5,141,11,15.5,10159
5,141,12,15.3,10161
5,141,13,16.2,10161
5,141,14,16.5,10162
5,141,15,15.8,10162
5,141,16,15.3,10162
5,141,17,14.7,10164
5,141,18,14.3,10164
5,141,19,13.4,10164
5,141,20,12.9,10165
5,141,21,13.5,10167
5,141,22,13.1,10162
5,141,23,11.8,10158
5,141,24,11.8,10153
5,142,1,12.9,10149
5,142,2,11.7,10145
5,142,3,12.1,10140
5,142,4,11.2,10137
5,142,5,13.0,10136
5,142,6,14.5,10135
5,142,7,15.8,10136
5,142,8,16.5,10139
5,142,9,17.6,10137
5,142,10,18.6,10126
5,142,11,18.7,10124
5,142,12,19.8,10120
5,142,13,20.3,10118
5,142,14,21.7,10114
5,142,15,21.6,10112
5,142,16,19.3,10107
5,142,17,17.3,10107
5,142,18,16.3,10104
5,142,19,16.1,10099
5,142,20,16.6,10098
5,142,21,19.1,10083
5,142,22,19.0,10084
5,142,23,18.4,10079
5,142,24,17.2,10082
5,143,1,13.8,10068
5,143,2,14.2,10068
5,143,3,14.6,10060
5,143,4,14.5,10054
5,143,5,15.2,10054
5,143,6,14.4,10053
5,143,7,13.9,10061
5,143,8,14.2,10063
5,143,9,16.1,10064
5,143,10,17.0,10069
5,143,11,13.8,10078
5,143,12,14.1,10078
5,143,13,14.7,10079
5,143,14,14.3,10078
5,143,15,13.7,10079
5,143,16,13.4,10081
5,143,17,13.6,10079
5,143,18,13.6,10080
5,143,19,13.1,10081
5,143,20,12.8,10083
5,143,21,12.6,10086
5,143,22,12.1,10088
5,143,23,11.8,10085
5,143,24,11.8,10084
5,144,1,11.8,10088
5,144,2,11.2,10089
5,144,3,10.8,10094
5,144,4,11.1,10093
5,144,5,11.6,10098
5,144,6,11.6,10108
5,144,7,11.7,10115
5,144,8,11.9,10121
5,144,9,12.2,10128
5,144,10,12.3,10133
5,144,11,13.2,10139
5,144,12,13.2,10144
5,144,13,13.0,10150
5,144,14,12.8,10156
5,144,15,12.2,10163
5,144,16,11.8,10167
5,144,17,11.6,10172
5,144,18,11.4,10175
5,144,19,11.4,10180
5,144,20,11.0,10185
5,144,21,11.1,10185
5,144,22,10.6,10189
5,144,23,10.5,10190
5,144,24,10.5,10190
5,145,1,10.6,10189
5,145,2,10.5,10188
5,145,3,10.3,10187
5,145,4,10.2,10188
5,145,5,10.4,10189
5,145,6,10.7,10192
5,145,7,11.3,10190
5,145,8,11.2,10190
5,145,9,12.7,10190
5,145,10,12.2,10191
5,145,11,12.4,10193
5,145,12,12.2,10191
5,145,13,12.1,10188
5,145,14,11.4,10186
5,145,15,11.2,10185
5,145,16,10.8,10181
5,145,17,10.8,10179
5,145,18,10.5,10179
5,145,19,10.5,10176
5,145,20,10.2,10176
5,145,21,10.1,10174
5,145,22,9.9,10171
5,145,23,9.8,10169
5,145,24,10.0,10167
5,146,1,10.2,10161
5,146,2,10.4,10158
5,146,3,10.5,10155
5,146,4,10.6,10154
5,146,5,10.8,10150
5,146,6,11.6,10153
5,146,7,11.8,10155
5,146,8,12.0,10156
5,146,9,12.4,10155
5,146,10,11.6,10155
5,146,11,12.9,10153
5,146,12,12.7,10154
5,146,13,13.5,10154
5,146,14,13.7,10154
5,146,15,13.8,10153
5,146,16,12.9,10153
5,146,17,12.6,10156
5,146,18,12.1,10158
5,146,19,11.4,10159
5,146,20,10.6,10163
5,146,21,10.2,10164
5,146,22,8.7,10165
5,146,23,8.5,10166
5,146,24,7.3,10166
5,147,1,6.8,10166
5,147,2,5.8,10165
5,147,3,5.5,10166
5,147,4,5.3,10168
5,147,5,7.7,10171
5,147,6,10.3,10173
5,147,7,12.3,10175
5,147,8,14.1,10173
5,147,9,15.1,10174
5,147,10,15.4,10174
5,147,11,15.4,10174
5,147,12,16.8,10175
5,147,13,16.7,10172
5,147,14,16.7,10171
5,147,15,16.2,10170
5,147,16,15.8,10168
5,147,17,15.3,10164
5,147,18,14.3,10164
5,147,19,13.2,10164
5,147,20,11.8,10168
5,147,21,10.4,10170
5,147,22,10.3,10168
5,147,23,12.1,10166
5,147,24,12.4,10163
5,148,1,12.5,10160
5,148,2,12.2,10163
5,148,3,11.8,10162
5,148,4,11.7,10161
5,148,5,12.6,10164
5,148,6,14.0,10164
5,148,7,15.3,10166
5,148,8,16.0,10168
5,148,9,17.0,10168
5,148,10,17.5,10166
5,148,11,18.6,10165
5,148,12,19.6,10167
5,148,13,19.8,10165
5,148,14,20.3,10164
5,148,15,20.7,10162
5,148,16,20.3,10160
5,148,17,19.3,10159
5,148,18,18.1,10161
5,148,19,16.5,10166
5,148,20,15.0,10167
5,148,21,13.8,10169
5,148,22,12.8,10166
5,148,23,12.2,10164
5,148,24,11.1,10164
5,149,1,11.3,10162
5,149,2,12.0,10162
5,149,3,12.4,10160
5,149,4,12.6,10157
5,149,5,11.9,10156
5,149,6,13.7,10153
5,149,7,15.9,10152
5,149,8,17.4,10151
5,149,9,17.9,10148
5,149,10,18.6,10146
5,149,11,18.9,10142
5,149,12,19.3,10139
5,149,13,19.3,10135
5,149,14,19.9,10130
5,149,15,20.1,10127
5,149,16,20.4,10122
5,149,17,20.6,10117
5,149,18,20.1,10115
5,149,19,19.6,10118
5,149,20,17.8,10120
5,149,21,16.7,10115
5,149,22,15.8,10113
5,149,23,15.1,10109
5,149,24,15.3,10108
5,150,1,15.6,10102
5,150,2,15.0,10097
5,150,3,14.3,10097
5,150,4,14.6,10094
5,150,5,15.5,10090
5,150,6,16.6,10090
5,150,7,17.8,10088
5,150,8,18.0,10089
5,150,9,19.1,10091
5,150,10,19.9,10089
5,150,11,19.6,10090
5,150,12,20.0,10089
5,150,13,19.3,10091
5,150,14,19.6,10091
5,150,15,18.5,10091
5,150,16,16.9,10092
5,150,17,15.5,10091
5,150,18,15.0,10092
5,150,19,14.7,10094
5,150,20,14.9,10096
5,150,21,14.6,10097
5,150,22,14.2,10098
5,150,23,14.3,10094
5,150,24,14.2,10094
5,151,1,14.0,10090
5,151,2,13.9,10083
5,151,3,14.0,10083
5,151,4,13.7,10078
5,151,5,13.7,10081
5,151,6,13.6,10082
5,151,7,13.5,10080
5,151,8,13.5,10080
5,151,9,13.4,10077
5,151,10,13.6,10076
5,151,11,13.7,10076
5,151,12,13.9,10073
5,151,13,14.2,10067
5,151,14,14.4,10063
5,151,15,14.4,10058
5,151,16,14.0,10058
5,151,17,13.6,10059
5,151,18,13.3,10059
5,151,19,13.1,10065
5,151,20,13.3,10064
5,151,21,13.3,10060
5,151,22,13.8,10059
5,151,23,14.1,10055
5,151,24,13.7,10058
5,152,1,13.7,10057
5,152,2,14.1,10055
5,152,3,14.5,10058
5,152,4,15.5,10060
5,152,5,16.1,10066
5,152,6,16.9,10073
5,152,7,18.1,10078
5,152,8,18.6,10083
5,152,9,20.1,10086
5,152,10,20.3,10092
5,152,11,21.0,10099
5,152,12,20.7,10104
5,152,13,21.7,10107
5,152,14,21.1,10112
5,152,15,20.8,10115
5,152,16,20.4,10117
5,152,17,21.1,10121
5,152,18,20.8,10125
5,152,19,17.9,10133
5,152,20,15.5,10140
5,152,21,13.9,10145
5,152,22,13.4,10149
5,152,23,14.0,10152
5,152,24,14.1,10152
6,153,1,13.6,10152
6,153,2,13.4,10151
6,153,3,13.0,10151
6,153,4,13.1,10154
6,153,5,13.3,10153
6,153,6,13.8,10154
6,153,7,15.0,10154
6,153,8,16.2,10153
6,153,9,18.0,10152
6,153,10,17.0,10150
6,153,11,17.7,10150
6,153,12,18.0,10148
6,153,13,19.2,10147
6,153,14,19.1,10145
6,153,15,19.0,10143
6,153,16,18.5,10140
6,153,17,16.7,10140
6,153,18,15.6,10138
6,153,19,15.3,10138
6,153,20,15.3,10144
6,153,21,14.8,10145
6,153,22,14.4,10142
6,153,23,14.1,10142
6,153,24,13.8,10141
6,154,1,13.5,10137
6,154,2,13.3,10134
6,154,3,13.3,10131
6,154,4,13.2,10136
6,154,5,13.1,10137
6,154,6,13.1,10139
6,154,7,13.4,10139
6,154,8,13.4,10142
6,154,9,13.3,10142
6,154,10,13.8,10142
6,154,11,13.7,10143
6,154,12,13.8,10143
6,154,13,13.7,10144
6,154,14,13.2,10143
6,154,15,13.0,10142
6,154,16,13.0,10138
6,154,17,12.6,10139
6,154,18,12.5,10139
6,154,19,12.4,10140
6,154,20,12.4,10142
6,154,21,12.1,10143
6,154,22,12.2,10144
6,154,23,12.2,10138
6,154,24,12.2,10137
6,155,1,12.5,10133
6,155,2,12.6,10135
6,155,3,12.5,10132
6,155,4,12.6,10132
6,155,5,13.0,10131
6,155,6,13.7,10134
6,155,7,14.4,10137
6,155,8,14.6,10140
6,155,9,14.8,10139
6,155,10,15.1,10139
6,155,11,15.0,10140
6,155,12,15.2,10143
6,155,13,15.2,10141
6,155,14,14.9,10140
6,155,15,15.1,10139
6,155,16,14.6,10140
6,155,17,13.3,10138
6,155,18,13.2,10139
6,155,19,12.9,10138
6,155,20,12.7,10140
6,155,21,12.6,10144
6,155,22,12.9,10142
6,155,23,12.9,10142
6,155,24,13.2,10139
6,156,1,12.8,10137
6,156,2,13.0,10137
6,156,3,13.2,10133
6,156,4,13.4,10137
6,156,5,13.8,10138
6,156,6,14.2,10139
6,156,7,15.0,10140
6,156,8,17.2,10141
6,156,9,17.7,10144
6,156,10,21.0,10144
6,156,11,22.4,10145
6,156,12,21.3,10145
6,156,13,22.5,10143
6,156,14,22.4,10141
6,156,15,22.6,10138
6,156,16,24.0,10137
6,156,17,22.1,10140
6,156,18,21.4,10141
6,156,19,18.9,10145
6,156,20,16.2,10154
6,156,21,19.3,10157
6,156,22,19.7,10160
6,156,23,18.2,10162
6,156,24,18.4,10163
6,157,1,17.1,10164
6,157,2,17.3,10165
6,157,3,15.9,10167
6,157,4,15.2,10171
6,157,5,17.4,10175
6,157,6,18.2,10178
6,157,7,20.4,10181
6,157,8,20.7,10185
6,157,9,20.5,10188
6,157,10,20.9,10192
6,157,11,20.9,10194
6,157,12,21.5,10194
6,157,13,20.4,10193
6,157,14,19.5,10193
6,157,15,19.3,10195
6,157,16,17.4,10196
6,157,17,16.9,10199
6,157,18,15.7,10201
6,157,19,14.8,10203
6,157,20,13.5,10208
6,157,21,12.6,10214
6,157,22,12.2,10215
6,157,23,11.4,10215
6,157,24,12.0,10212
6,158,1,11.4,10214
6,158,2,11.3,10213
6,158,3,12.1,10214
6,158,4,12.0,10214
6,158,5,12.4,10218
6,158,6,14.0,10219
6,158,7,15.9,10218
6,158,8,17.7,10218
6,158,9,19.6,10219
6,158,10,21.2,10220
6,158,11,21.8,10219
6,158,12,20.7,10218
6,158,13,21.2,10215
6,158,14,21.1,10215
6,158,15,21.2,10213
6,158,16,21.0,10210
6,158,17,20.9,10209
6,158,18,19.7,10212
6,158,19,18.2,10213
6,158,20,16.3,10217
6,158,21,17.3,10220
6,158,22,15.7,10220
6,158,23,15.3,10219
6,158,24,15.8,10219
6,159,1,15.9,10219
6,159,2,15.3,10217
6,159,3,15.2,10217
6,159,4,15.8,10219
6,159,5,16.1,10221
6,159,6,16.9,10224
6,159,7,17.8,10226
6,159,8,19.3,10227
6,159,9,21.0,10227
6,159,10,22.8,10226
6,159,11,23.9,10226
6,159,12,25.1,10225
6,159,13,23.8,10223
6,159,14,23.9,10217
6,159,15,23.6,10211
6,159,16,23.9,10209
6,159,17,23.7,10218
6,159,18,22.0,10221
6,159,19,21.1,10219
6,159,20,19.4,10219
6,159,21,17.1,10221
6,159,22,17.0,10224
6,159,23,15.3,10223
6,159,24,13.7,10221
6,160,1,13.7,10220
6,160,2,13.2,10219
6,160,3,12.6,10220
6,160,4,12.3,10222
6,160,5,13.9,10225
6,160,6,15.3,10228
6,160,7,16.5,10229
6,160,8,17.3,10228
6,160,9,18.0,10227
6,160,10,18.1,10228
6,160,11,17.3,10228
6,160,12,16.9,10229
6,160,13,15.8,10231
6,160,14,15.2,10229
6,160,15,15.4,10229
6,160,16,15.1,10225
6,160,17,14.2,10225
6,160,18,13.5,10227
6,160,19,13.5,10226
6,160,20,13.1,10229
6,160,21,13.0,10229
6,160,22,12.8,10228
6,160,23,12.8,10228
6,160,24,12.9,10226
6,161,1,12.8,10223
6,161,2,12.3,10222
6,161,3,12.3,10222
6,161,4,12.8,10221
6,161,5,13.2,10220
6,161,6,13.8,10219
6,161,7,14.6,10218
6,161,8,15.4,10217
6,161,9,15.1,10216
6,161,10,15.9,10214
6,161,11,15.9,10216
6,161,12,15.7,10214
6,161,13,15.7,10212
6,161,14,15.6,10209
6,161,15,15.4,10202
6,161,16,15.5,10201
6,161,17,14.6,10198
6,161,18,14.0,10192
6,161,19,13.1,10191
6,161,20,11.6,10190
6,161,21,11.2,10187
6,161,22,10.4,10184
6,161,23,10.1,10183
6,161,24,9.3,10176
6,162,1,8.9,10172
6,162,2,9.1,10165
6,162,3,9.0,10163
6,162,4,9.6,10160
6,162,5,11.1,10159
6,162,6,13.1,10158
6,162,7,15.1,10157
6,162,8,15.9,10157
6,162,9,16.5,10154
6,162,10,17.4,10154
6,162,11,17.6,10150
6,162,12,17.5,10147
6,162,13,17.1,10143
6,162,14,18.2,10139
6,162,15,18.4,10136
6,162,16,17.4,10133
6,162,17,16.4,10130
6,162,18,15.7,10127
6,162,19,15.4,10124
6,162,20,15.2,10125
6,162,21,15.7,10127
6,162,22,15.4,10124
6,162,23,14.7,10121
6,162,24,14.5,10118
6,163,1,14.4,10118
6,163,2,13.6,10116
6,163,3,13.2,10114
6,163,4,12.9,10114
6,163,5,12.6,10117
6,163,6,12.7,10119
6,163,7,13.3,10120
6,163,8,13.6,10122
6,163,9,14.3,10121
6,163,10,16.1,10119
6,163,11,17.5,10119
6,163,12,17.9,10118
6,163,13,17.5,10115
6,163,14,18.2,10114
6,163,15,18.9,10110
6,163,16,19.7,10108
6,163,17,18.3,10107
6,163,18,17.6,10106
6,163,19,16.7,10106
6,163,20,15.3,10108
6,163,21,14.9,10110
6,163,22,14.2,10110
6,163,23,13.2,10107
6,163,24,13.1,10104
6,164,1,12.9,10101
6,164,2,13.3,10098
6,164,3,13.2,10095
6,164,4,13.5,10095
6,164,5,14.1,10096
6,164,6,17.0,10093
6,164,7,18.0,10092
6,164,8,18.8,10090
6,164,9,20.4,10088
6,164,10,18.8,10086
6,164,11,18.2,10084
6,164,12,18.8,10083
6,164,13,18.9,10080
6,164,14,18.7,10078
6,164,15,18.2,10075
6,164,16,17.5,10072
6,164,17,17.2,10066
6,164,18,17.1,10063
6,164,19,15.8,10059
6,164,20,14.9,10057
6,164,21,15.0,10055
6,164,22,14.4,10049
6,164,23,14.5,10043
6,164,24,14.7,10038
6,165,1,14.8,10032
6,165,2,14.8,10027
6,165,3,14.7,10024
6,165,4,14.8,10020
6,165,5,15.3,10016
6,165,6,15.7,10014
6,165,7,16.6,10011
6,165,8,15.8,10009
6,165,9,15.6,10007
6,165,10,16.1,10005
6,165,11,16.8,10003
6,165,12,14.9,10002
6,165,13,14.9,10003
6,165,14,14.5,10005
6,165,15,14.4,10006
6,165,16,15.1,10007
6,165,17,15.5,10006
6,165,18,15.1,10005
6,165,19,15.3,10006
6,165,20,14.9,10006
6,165,21,14.9,10007
6,165,22,14.9,10003
6,165,23,14.9,9999
6,165,24,14.7,9996
6,166,1,14.9,9993
6,166,2,14.8,9989
6,166,3,14.7,9985
6,166,4,14.5,9984
6,166,5,14.1,9983
6,166,6,14.0,9982
6,166,7,14.6,9982
6,166,8,15.5,9981
6,166,9,16.4,9980
6,166,10,16.1,9978
6,166,11,14.8,9982
6,166,12,15.7,9982
6,166,13,17.3,9978
6,166,14,17.1,9974
6,166,15,17.3,9974
6,166,16,17.5,9975
6,166,17,16.6,9971
6,166,18,16.2,9971
6,166,19,15.4,9974
6,166,20,13.6,9976
6,166,21,12.8,9977
6,166,22,11.9,9977
6,166,23,12.1,9976
6,166,24,12.3,9973
6,167,1,12.2,9972
6,167,2,10.4,9971
6,167,3,10.2,9971
6,167,4,10.7,9971
6,167,5,13.1,9973
6,167,6,14.4,9975
6,167,7,14.7,9979
6,167,8,15.4,9981
6,167,9,15.7,9982
6,167,10,16.6,9984
6,167,11,15.4,9986
6,167,12,16.3,9986
6,167,13,16.3,9988
6,167,14,18.1,9988
6,167,15,17.1,9992
6,167,16,17.2,9995
6,167,17,17.0,9994
6,167,18,17.2,9997
6,167,19,15.5,10003
6,167,20,13.8,10008
6,167,21,12.6,10012
6,167,22,12.2,10015
6,167,23,14.0,10015
6,167,24,13.9,10015
6,168,1,11.8,10015
6,168,2,10.8,10015
6,168,3,10.2,10013
6,168,4,10.4,10013
6,168,5,12.6,10017
6,168,6,15.1,10026
6,168,7,16.5,10023
6,168,8,18.3,10026
6,168,9,17.7,10026
6,168,10,17.8,10027
6,168,11,18.9,10028
6,168,12,17.5,10028
6,168,13,17.1,10026
6,168,14,17.8,10024
6,168,15,17.6,10024
6,168,16,18.6,10020
6,168,17,17.2,10021
6,168,18,16.5,10024
6,168,19,13.6,10027
6,168,20,13.0,10031
6,168,21,12.9,10031
6,168,22,13.1,10031
6,168,23,13.2,10031
6,168,24,13.3,10031
6,169,1,13.2,10029
6,169,2,13.3,10029
6,169,3,13.2,10028
6,169,4,13.4,10031
6,169,5,13.5,10036
6,169,6,14.8,10042
6,169,7,15.6,10046
6,169,8,16.8,10051
6,169,9,16.8,10056
6,169,10,17.6,10060
6,169,11,17.9,10066
6,169,12,18.4,10070
6,169,13,18.6,10073
6,169,14,17.8,10081
6,169,15,17.8,10086
6,169,16,17.3,10089
6,169,17,16.4,10091
6,169,18,15.9,10098
6,169,19,15.2,10106
6,169,20,13.8,10112
6,169,21,13.1,10117
6,169,22,13.6,10119
6,169,23,12.2,10122
6,169,24,12.2,10122
6,170,1,10.8,10123
6,170,2,11.1,10125
6,170,3,10.2,10127
6,170,4,9.8,10132
6,170,5,12.8,10134
6,170,6,14.1,10136
6,170,7,13.8,10140
6,170,8,13.5,10143
6,170,9,14.4,10147
6,170,10,14.6,10151
6,170,11,15.2,10155
6,170,12,15.0,10159
6,170,13,15.2,10164
6,170,14,14.2,10172
6,170,15,14.3,10178
6,170,16,14.4,10183
6,170,17,14.0,10186
6,170,18,13.1,10191
6,170,19,13.4,10198
6,170,20,13.2,10205
6,170,21,12.4,10211
6,170,22,12.6,10215
6,170,23,12.6,10218
6,170,24,12.5,10220
6,171,1,12.3,10221
6,171,2,12.2,10223
6,171,3,12.3,10225
6,171,4,12.3,10228
6,171,5,12.0,10235
6,171,6,13.4,10240
6,171,7,13.6,10247
6,171,8,14.3,10252
6,171,9,14.5,10250
6,171,10,15.8,10251
6,171,11,16.7,10252
6,171,12,16.8,10249
6,171,13,17.6,10247
6,171,14,17.9,10244
6,171,15,19.3,10239
6,171,16,19.1,10234
6,171,17,18.5,10229
6,171,18,18.6,10227
6,171,19,17.4,10224
6,171,20,16.7,10223
6,171,21,14.5,10222
6,171,22,15.4,10216
6,171,23,14.7,10213
6,171,24,15.2,10207
6,172,1,15.4,10200
6,172,2,15.4,10194
6,172,3,14.5,10186
6,172,4,14.4,10180
6,172,5,14.8,10177
6,172,6,15.1,10171
6,172,7,15.4,10166
6,172,8,15.7,10164
6,172,9,16.1,10157
6,172,10,16.2,10152
6,172,11,16.2,10146
6,172,12,16.1,10142
6,172,13,16.1,10133
6,172,14,16.0,10127
6,172,15,16.2,10118
6,172,16,16.5,10112
6,172,17,15.9,10116
6,172,18,16.1,10118
6,172,19,15.9,10124
6,172,20,15.8,10134
6,172,21,15.8,10139
6,172,22,15.8,10145
6,172,23,15.7,10149
6,172,24,15.6,10154
6,173,1,14.8,10154
6,173,2,14.8,10156
6,173,3,14.3,10159
6,173,4,14.1,10165
6,173,5,15.2,10164
6,173,6,16.2,10171
6,173,7,16.1,10174
6,173,8,16.6,10176
6,173,9,16.7,10176
6,173,10,17.4,10179
6,173,11,18.8,10180
6,173,12,18.5,10180
6,173,13,17.6,10182
6,173,14,17.8,10183
6,173,15,17.2,10184
6,173,16,16.9,10185
6,173,17,16.9,10186
6,173,18,16.9,10188
6,173,19,16.5,10189
6,173,20,15.1,10191
6,173,21,13.1,10196
6,173,22,12.3,10198
6,173,23,11.9,10202
6,173,24,11.8,10202
6,174,1,12.4,10203
6,174,2,11.8,10203
6,174,3,11.7,10204
6,174,4,12.8,10205
6,174,5,13.9,10210
6,174,6,16.1,10213
6,174,7,18.0,10216
6,174,8,19.4,10217
6,174,9,20.1,10217
6,174,10,21.6,10217
6,174,11,22.1,10217
6,174,12,22.4,10217
6,174,13,22.9,10216
6,174,14,23.0,10215
6,174,15,23.7,10211
6,174,16,24.6,10207
6,174,17,24.7,10202
6,174,18,24.9,10202
6,174,19,23.2,10200
6,174,20,21.5,10199
6,174,21,21.2,10199
6,174,22,20.9,10198
6,174,23,20.3,10198
6,174,24,19.9,10206
6,175,1,18.5,10190
6,175,2,18.7,10187
6,175,3,18.6,10179
6,175,4,18.2,10180
6,175,5,18.3,10181
6,175,6,19.7,10180
6,175,7,19.5,10186
6,175,8,19.7,10180
6,175,9,18.2,10188
6,175,10,18.4,10182
6,175,11,19.3,10168
6,175,12,22.2,10166
6,175,13,23.8,10163
6,175,14,25.1,10161
6,175,15,25.6,10160
6,175,16,26.5,10158
6,175,17,23.4,10161
6,175,18,20.4,10155
6,175,19,20.5,10150
6,175,20,20.6,10161
6,175,21,20.1,10155
6,175,22,19.3,10155
6,175,23,18.9,10150
6,175,24,18.2,10149
6,176,1,19.2,10153
6,176,2,20.4,10154
6,176,3,18.2,10156
6,176,4,17.6,10160
6,176,5,17.9,10168
6,176,6,17.8,10169
6,176,7,17.7,10171
6,176,8,18.5,10175
6,176,9,17.3,10180
6,176,10,17.9,10183
6,176,11,18.4,10187
6,176,12,19.1,10187
6,176,13,19.7,10186
6,176,14,19.2,10187
6,176,15,19.3,10186
6,176,16,19.2,10186
6,176,17,18.8,10185
6,176,18,18.6,10187
6,176,19,17.6,10187
6,176,20,15.9,10187
6,176,21,14.7,10189
6,176,22,13.5,10186
6,176,23,11.9,10183
6,176,24,11.9,10181
6,177,1,11.8,10175
6,177,2,10.4,10171
6,177,3,9.8,10169
6,177,4,10.7,10169
6,177,5,12.9,10166
6,177,6,14.9,10163
6,177,7,16.2,10164
6,177,8,17.3,10159
6,177,9,17.1,10160
6,177,10,16.4,10160
6,177,11,16.5,10161
6,177,12,17.0,10159
6,177,13,16.8,10161
6,177,14,16.8,10163
6,177,15,17.4,10158
6,177,16,18.0,10157
6,177,17,16.8,10156
6,177,18,16.4,10159
6,177,19,15.6,10156
6,177,20,13.8,10159
6,177,21,12.0,10156
6,177,22,11.6,10158
6,177,23,11.7,10160
6,177,24,11.9,10159
6,178,1,12.6,10156
6,178,2,12.9,10151
6,178,3,13.6,10150
6,178,4,11.8,10151
6,178,5,13.8,10152
6,178,6,14.5,10154
6,178,7,15.8,10157
6,178,8,16.1,10160
6,178,9,16.2,10162
6,178,10,16.7,10162
6,178,11,16.7,10165
6,178,12,17.1,10167
6,178,13,16.4,10169
6,178,14,17.2,10168
6,178,15,15.8,10172
6,178,16,16.5,10170
6,178,17,16.7,10169
6,178,18,15.6,10169
6,178,19,15.7,10168
6,178,20,15.4,10172
6,178,21,15.5,10172
6,178,22,15.4,10169
6,178,23,16.0,10166
6,178,24,15.9,10163
6,179,1,16.0,10162
6,179,2,15.9,10159
6,179,3,15.7,10160
6,179,4,15.4,10159
6,179,5,14.6,10158
6,179,6,14.7,10156
6,179,7,14.8,10156
6,179,8,15.2,10156
6,179,9,16.2,10157
6,179,10,16.1,10159
6,179,11,16.5,10164
