RowNumber,Exited,P_Hat
7746,0,0.07990792
3585,0,0.07989165
9282,0,0.079865863
7107,0,0.079850913
8141,0,0.079831577
4110,0,0.079801811
1361,0,0.079774053
9070,1,0.07973225
685,0,0.079725844
25,0,0.079724861
6146,0,0.079708371
8994,0,0.079702778
2695,0,0.079700826
5214,0,0.07966471
1605,0,0.079660909
614,0,0.079623854
9836,0,0.07961383
2952,1,0.079547527
6147,0,0.079539758
575,0,0.079522468
3260,0,0.079465602
4528,0,0.079449132
8129,0,0.079444663
1887,0,0.079401259
1437,0,0.079392771
1032,0,0.079368287
5547,0,0.079364652
9700,0,0.079328237
9536,0,0.079325993
7448,0,0.079307458
6461,0,0.079299135
5644,1,0.079287954
5494,0,0.079282915
3341,0,0.079273977
9568,0,0.079239926
7015,0,0.079221987
9802,0,0.079181636
2977,0,0.079119337
9290,0,0.07908452
9743,0,0.079076548
588,0,0.079057397
9679,0,0.079006872
3760,0,0.078962022
1536,0,0.078950824
352,0,0.078934269
3391,0,0.078915309
1670,0,0.078910967
5761,0,0.078892429
3741,0,0.078851377
9659,0,0.078848654
1572,0,0.078834984
1195,0,0.078788353
4153,0,0.078761617
5183,1,0.078731766
867,0,0.078726135
3452,0,0.07872613
9400,0,0.078708277
7772,0,0.078703388
1772,0,0.078699381
4929,0,0.078670219
3108,1,0.078622406
9188,0,0.078582372
2471,0,0.078580701
498,0,0.078577276
3927,0,0.078493832
5134,0,0.078459262
5082,0,0.078427398
9141,0,0.078398591
3473,0,0.078364606
6909,0,0.078359278
8233,0,0.078346306
4300,0,0.07834565
2005,0,0.078344122
7858,0,0.07829592
325,0,0.078279698
5382,0,0.078220383
1681,0,0.078194052
1864,0,0.078177084
4142,0,0.078142668
8819,0,0.078135375
1146,0,0.078077133
8561,0,0.078055417
3657,1,0.077999873
3815,0,0.077982369
2392,0,0.077874485
9440,0,0.077849698
5588,0,0.077847039
5528,0,0.077823367
2189,0,0.077804831
4862,1,0.077786305
3046,0,0.077784598
8119,0,0.077714991
3396,0,0.077695187
1588,0,0.077693347
3706,0,0.077673906
1464,0,0.077661014
2971,1,0.077624834
7787,0,0.077614218
924,0,0.077587765
6073,0,0.077583465
9510,0,0.077571729
4545,0,0.077542056
6648,0,0.077513098
6926,0,0.077492599
1540,0,0.077465456
6986,0,0.07746274
9159,0,0.077455707
9703,0,0.077433429
3523,0,0.077384413
4767,0,0.077384413
5940,0,0.077334469
837,0,0.077312982
5105,0,0.07730371
9714,0,0.077290338
5385,0,0.0772892
5259,0,0.077265207
7995,1,0.077140487
7101,0,0.077137684
1858,0,0.077099455
1313,1,0.077084094
3129,0,0.077034822
8465,0,0.077021093
5695,0,0.077017004
4447,0,0.076976659
2693,0,0.076975642
9561,1,0.07697526
307,1,0.076966832
5613,0,0.076952003
3516,0,0.076945686
9354,0,0.076933919
7650,0,0.076819654
3079,0,0.076773307
5574,0,0.076759242
7307,0,0.076746223
6282,0,0.076741824
275,0,0.076628594
1042,0,0.076589543
5038,0,0.076566735
3482,0,0.076560839
7351,0,0.076549376
4685,0,0.076523623
6937,0,0.076512607
5976,0,0.076476534
8497,0,0.07647316
9621,0,0.076443326
6270,0,0.076422277
2755,0,0.076412515
6161,0,0.076383308
4121,0,0.076377968
5673,0,0.076367497
6772,0,0.076277401
3945,0,0.076258438
8408,0,0.076211849
7907,0,0.076199796
1192,0,0.076172703
6281,0,0.076151595
5544,0,0.076129185
1616,0,0.07611486
9677,0,0.076064895
2675,0,0.076039438
297,0,0.076008788
5513,0,0.075986703
5517,0,0.075985657
2611,0,0.075925382
3189,0,0.075914448
2558,0,0.075856494
5237,0,0.075826015
1358,0,0.075808551
6787,0,0.075787606
2489,0,0.07576666
7882,0,0.07575183
7758,0,0.075735053
6446,0,0.075687406
5999,0,0.075655939
413,0,0.07564133
674,0,0.075607453
7052,0,0.075575232
8629,0,0.075556375
5991,0,0.07554883
738,0,0.075534299
9006,0,0.075528815
6257,1,0.075519618
8947,0,0.075518878
5042,0,0.075487377
2070,0,0.075483722
4705,0,0.075468956
3471,0,0.075450123
3661,0,0.075433629
6060,0,0.075415083
9000,0,0.075337796
2098,0,0.075267978
7653,0,0.075241148
2634,0,0.075221489
9858,0,0.075215132
8153,0,0.075215075
9184,0,0.075197228
9989,0,0.075194725
816,0,0.07519017
3069,0,0.075139839
8965,0,0.075131616
9840,0,0.075122171
5303,0,0.075121932
4696,0,0.07512172
3358,0,0.075118969
1914,0,0.075114095
6589,0,0.075061267
9638,0,0.075041778
1897,0,0.075017576
4808,0,0.074995119
1723,0,0.074979285
2703,0,0.074960351
8977,0,0.074932336
749,0,0.074887296
3788,1,0.074881018
7274,0,0.07479852
8696,0,0.07472734
1545,0,0.074722742
3509,0,0.074707518
9565,0,0.074700202
7887,0,0.074636113
9795,0,0.074600188
8558,0,0.074587733
5575,0,0.074574278
6947,0,0.074535751
4588,0,0.074530916
1735,0,0.074525627
3730,0,0.074465876
6878,0,0.074418795
8861,0,0.074361249
8532,1,0.074344556
5914,0,0.074340362
5630,0,0.074339608
9173,0,0.074303426
1075,0,0.074255881
6809,0,0.074255205
2473,0,0.074221638
4529,0,0.074219688
8093,0,0.074203618
6754,0,0.074201977
6502,0,0.074185147
6175,0,0.074063575
8768,0,0.073991279
9542,0,0.073989664
3683,0,0.07398558
274,0,0.073978188
7616,0,0.073948595
5209,0,0.07394219
2623,0,0.073875013
5250,1,0.073859394
5189,0,0.073854332
1354,0,0.073833648
6874,0,0.073770613
1622,1,0.073759718
9615,0,0.073754294
8113,0,0.073742381
3088,0,0.073741078
9998,1,0.073733636
9093,1,0.073695322
5740,0,0.073675588
5836,0,0.07359826
7940,0,0.073592452
4986,0,0.073563182
6816,0,0.073547335
8100,0,0.073519088
3282,0,0.073518542
8916,1,0.07349224
5568,0,0.073485826
8703,0,0.073410195
2235,1,0.073408491
6544,0,0.073401702
6459,0,0.073388517
2190,0,0.07338149
5060,0,0.073354566
6087,0,0.073315107
3355,0,0.073312924
4851,1,0.073301143
4043,0,0.073270034
8889,0,0.07326745
3175,0,0.073175928
6806,0,0.073169582
1204,0,0.07315807
8556,0,0.073156546
5408,0,0.073143871
5904,1,0.073104123
8416,0,0.073058364
1614,0,0.07305692
2120,0,0.073055613
9645,0,0.073045903
223,0,0.073013995
7656,0,0.073005173
9723,0,0.072968463
7134,0,0.072965657
3636,0,0.072950205
1168,0,0.072942676
9399,0,0.072932516
8455,0,0.0729116
7174,0,0.072871826
9516,0,0.072858888
2905,0,0.072837988
9168,0,0.072824682
7924,0,0.072816054
72,0,0.07279412
620,0,0.072786634
2601,1,0.072770338
3674,0,0.072691972
6548,0,0.072628831
5898,0,0.07255574
5376,0,0.072547408
8502,0,0.072530465
3635,0,0.072529433
2822,0,0.072517489
7187,0,0.072474186
9135,0,0.072465581
3488,0,0.072445889
9838,0,0.072397313
3366,1,0.072395656
5269,0,0.072393829
1800,0,0.072389493
7797,0,0.072377223
7703,0,0.072360787
276,0,0.072356455
814,1,0.072329862
9539,0,0.072309091
4900,1,0.072304807
673,0,0.072303709
1706,0,0.072286714
5992,0,0.072261657
1712,0,0.07223941
1695,0,0.072232235
921,0,0.072229034
888,0,0.072196063
3290,0,0.072189525
4176,1,0.072138079
164,0,0.072129735
6975,0,0.072066954
9691,1,0.072064468
5377,0,0.072061265
1583,0,0.07205016
1728,0,0.072036817
7598,0,0.072035303
6112,0,0.072024112
3310,0,0.072015343
3289,0,0.071965063
5683,0,0.071961081
2288,0,0.071937141
9640,0,0.071915487
4576,0,0.071904835
88,0,0.07190064
874,0,0.071889003
3591,0,0.071875249
9408,0,0.071857378
527,0,0.071819888
4540,0,0.071814761
5675,0,0.071775202
6320,0,0.071725851
3959,0,0.071703563
6763,0,0.071678499
2466,0,0.071640371
5405,0,0.071579639
1240,0,0.071529613
2395,0,0.071518851
6103,0,0.071449928
6096,0,0.071443223
1516,0,0.071424726
687,0,0.071420842
3431,0,0.071387695
6597,1,0.071350638
9102,0,0.071347929
6303,0,0.071339251
4762,0,0.071314333
9199,0,0.071293718
3867,0,0.07125008
4764,0,0.071191538
7539,0,0.071150881
65,0,0.07113095
4173,0,0.071112999
8151,0,0.071100924
255,0,0.071094683
5974,0,0.071086211
7671,0,0.071082145
7592,0,0.071064032
3467,0,0.071055332
2289,0,0.071018731
7020,0,0.070986373
7645,0,0.070982042
5128,1,0.070970477
4683,0,0.07088807
1515,0,0.07088148
8236,0,0.070865846
1790,0,0.070854874
1832,0,0.070846538
6390,0,0.070831689
2667,0,0.070831365
7242,0,0.070809416
2485,0,0.070793756
8795,1,0.070785279
4191,0,0.070783684
9967,0,0.07075286
9946,0,0.070722121
8946,0,0.070693056
5205,0,0.070682053
8427,0,0.070676423
1130,1,0.070675229
9213,0,0.070672182
4311,0,0.070668542
997,0,0.070664684
1105,0,0.070638381
7912,0,0.070622702
2507,0,0.070591766
3536,0,0.070585537
133,0,0.070581401
2781,0,0.070575836
9736,1,0.070573786
3988,0,0.070572269
7171,0,0.070562301
1757,0,0.070550405
2072,0,0.07053878
6308,0,0.070487741
9355,0,0.07047415
5791,0,0.070432273
783,0,0.070423699
2798,0,0.070406547
130,0,0.070387037
4646,0,0.070350594
4911,0,0.070312714
8996,0,0.070305534
523,0,0.070304789
2763,0,0.07027826
9158,0,0.070268108
7033,0,0.070235705
2744,1,0.070225072
6631,0,0.070188203
8272,0,0.070171682
2325,0,0.070169849
9673,0,0.070166208
5196,0,0.070149778
2957,0,0.070143239
8630,0,0.070115449
3919,0,0.070101262
5855,0,0.070083661
3413,0,0.070070023
6261,0,0.070026103
1325,0,0.070022666
8651,0,0.069999407
2915,0,0.069976702
7543,0,0.069975068
5245,0,0.069971289
1694,0,0.069961062
7700,0,0.06996061
259,0,0.069952059
6738,0,0.069938697
184,0,0.069924278
8135,0,0.069837542
4894,0,0.06974502
6455,0,0.069724855
2151,0,0.069711304
5753,0,0.069705273
6701,0,0.069652563
817,0,0.069631804
5757,0,0.069594181
2065,0,0.06958271
5669,1,0.069580608
252,0,0.069562811
1744,0,0.069546204
3639,0,0.06946894
9750,0,0.069429876
8374,0,0.069418615
5890,0,0.069389146
2219,0,0.069388383
5769,0,0.069381385
7590,0,0.069352901
8237,0,0.069348755
9420,0,0.069326557
2639,0,0.069310305
8335,1,0.06926691
32,0,0.069249312
2550,1,0.06924081
1823,0,0.069196612
1970,0,0.069179408
1186,0,0.069178595
3250,0,0.069168214
6043,0,0.069167297
6136,0,0.069144046
1693,0,0.069139914
858,0,0.069132797
1502,0,0.069105755
9808,0,0.069067042
4787,0,0.068974173
4790,1,0.068970891
1548,0,0.068940293
9904,0,0.068891147
1117,0,0.068870645
2194,0,0.068867196
8323,0,0.068847336
3912,0,0.068818231
2469,0,0.068808361
4229,0,0.068769501
8639,0,0.068769323
7684,0,0.068731096
6107,0,0.068722408
5609,0,0.068717196
322,0,0.068662688
8142,0,0.06864201
1853,0,0.068578659
8991,0,0.068540339
3160,0,0.068523123
7747,0,0.068519789
1705,0,0.068477039
9970,0,0.068447644
9134,0,0.068432505
7179,0,0.068377119
87,1,0.068372807
4617,0,0.068356306
9936,0,0.068333744
1102,0,0.068308844
8012,0,0.068269324
7345,0,0.06822497
6335,0,0.068221397
2171,0,0.068207062
8726,0,0.068131177
6486,0,0.068119058
8041,0,0.068116007
7922,0,0.068070151
3437,0,0.068058876
2969,0,0.068055529
5624,0,0.068012615
7972,0,0.067998974
8410,0,0.067988034
7021,0,0.067940395
7277,0,0.067912794
2632,0,0.067900471
9450,0,0.067898823
7349,0,0.067840924
8065,0,0.067837901
6801,0,0.067825197
4627,0,0.067811153
5194,0,0.067788515
608,0,0.067787236
1144,0,0.067716797
404,0,0.06770912
3485,0,0.067687349
1594,0,0.06763405
3234,0,0.067604608
2053,0,0.067580333
9453,0,0.06757379
3022,0,0.067566543
1773,0,0.067541251
2668,0,0.067504849
7554,0,0.067484646
8697,0,0.067481625
9390,0,0.067450679
1457,0,0.067449341
709,0,0.067408328
5255,0,0.067392299
6649,0,0.067383866
2845,0,0.067378026
7189,0,0.067376786
5306,0,0.067324058
5878,0,0.067311156
9758,0,0.067309748
4219,1,0.067276813
8664,0,0.067266491
2093,1,0.06726461
805,0,0.067262591
6761,0,0.067232624
6432,0,0.067224161
366,0,0.067201891
5569,0,0.067190096
3089,0,0.067179805
1946,1,0.067174616
656,0,0.067138644
8880,0,0.06711027
4732,0,0.067097006
4406,0,0.067089602
1875,0,0.067044044
3180,0,0.067024517
6857,0,0.067022516
6357,0,0.066996092
1333,0,0.066987701
2198,0,0.066969045
9958,0,0.066963958
6755,0,0.066962033
2258,0,0.06690593
6846,0,0.066895487
3578,0,0.066889115
4543,0,0.0668352
8620,0,0.066762825
751,0,0.066762184
8825,0,0.066735145
5368,0,0.066726531
4908,0,0.066714031
6245,0,0.066703213
7416,0,0.066677369
725,0,0.066645167
6897,0,0.066592258
7391,0,0.066582567
3817,0,0.066534025
6188,0,0.066522491
8279,0,0.066508532
4490,0,0.06648095
4133,0,0.066479863
2201,0,0.066469432
6403,0,0.066464849
4164,0,0.066419375
315,0,0.066383834
1794,0,0.066382616
6430,0,0.066352286
6294,0,0.066346163
4996,0,0.066346016
5636,0,0.06632857
3303,0,0.066320694
9916,0,0.06627416
293,0,0.066265044
563,0,0.066262378
8036,0,0.066256761
5649,0,0.066254837
4534,1,0.066176801
8801,0,0.066161034
2938,0,0.066106029
15,0,0.066085382
1241,0,0.066081992
4938,0,0.066052123
7506,0,0.066039399
9508,0,0.066000893
813,0,0.065993808
8114,0,0.065971723
1660,0,0.06595012
1200,0,0.065930018
6641,0,0.065919
7074,0,0.065909941
9548,0,0.06589647
7913,0,0.065881185
643,0,0.065842947
5966,0,0.065818463
3869,0,0.065783101
5634,0,0.065736887
6875,0,0.065714956
3361,0,0.065692197
6490,0,0.065691284
3810,0,0.065674874
98,0,0.06562455
8430,0,0.065596266
2748,0,0.065563017
5886,0,0.065558562
2705,0,0.065544072
4838,0,0.065508087
5939,0,0.065506807
1767,0,0.065482277
1940,0,0.065471195
5316,0,0.065454388
2654,0,0.065445364
3575,0,0.065356508
6756,0,0.06532621
8367,0,0.065303088
8246,0,0.065300338
3154,0,0.065280382
9814,0,0.065270917
4122,0,0.065262416
9900,0,0.065216073
6124,0,0.065183665
4060,0,0.065180762
2255,0,0.065102799
3191,0,0.065036432
5330,0,0.065034645
8438,0,0.065033894
9016,0,0.065032248
917,1,0.065030273
4606,0,0.065002957
3136,0,0.064994187
4751,0,0.064963756
6673,0,0.064957531
6564,0,0.064918741
115,1,0.064901724
6639,0,0.064812281
4930,0,0.064792471
6577,0,0.064777394
2423,0,0.064775698
1740,0,0.064756016
8214,0,0.064753473
605,0,0.064749349
8686,0,0.064736922
1901,0,0.064722129
5268,0,0.064692941
2963,1,0.064686446
4775,0,0.064634192
3723,0,0.06461701
7740,0,0.064614868
5120,0,0.064605655
3335,0,0.064575812
1476,0,0.064557545
4086,0,0.064546811
8864,1,0.064526935
4263,0,0.064517632
8400,0,0.064471771
9137,0,0.064422448
5022,0,0.064344759
1785,0,0.06433589
3035,0,0.064326851
7847,0,0.064326698
7485,0,0.064306184
1688,0,0.064303662
9920,0,0.064290536
3663,0,0.064290005
8223,0,0.064286815
3755,0,0.064272781
8413,1,0.064230239
9275,0,0.064171628
4426,0,0.064168923
8354,1,0.064128245
2517,0,0.064121592
4680,0,0.064118726
7438,0,0.064097881
2110,0,0.064094815
8741,0,0.064086666
615,0,0.064068929
6815,0,0.064054104
7013,0,0.064029572
221,0,0.063985181
95,0,0.063981057
96,0,0.063884183
2240,1,0.063882801
9811,0,0.063852022
9844,0,0.063848902
5136,0,0.063847134
9270,0,0.063846899
4912,1,0.063823352
3237,0,0.063812051
1416,0,0.063792355
4179,0,0.063758566
2419,1,0.063756012
6543,0,0.063733311
3389,0,0.063729639
9084,0,0.063721524
8904,0,0.063710053
8083,0,0.06369188
3031,0,0.063689428
9123,0,0.063683775
941,0,0.06365805
8169,0,0.063643014
1953,0,0.063586889
1993,0,0.063568787
9611,0,0.063556908
8309,0,0.063509806
8892,0,0.063463105
8326,0,0.063439031
3736,0,0.063438448
6991,0,0.063412379
9369,0,0.063406466
4799,0,0.063268734
9363,0,0.063264112
4797,0,0.063199496
175,0,0.063143692
8633,0,0.063137546
781,0,0.063020479
7409,0,0.063014657
1765,0,0.062949024
9351,0,0.062946288
8290,0,0.062917594
4821,0,0.062915467
5478,0,0.06286957
7967,0,0.062867247
8526,0,0.062859157
7209,0,0.06282488
7905,0,0.06279441
6837,0,0.06269754
6515,0,0.062697305
4452,0,0.062692887
7505,1,0.062690132
7046,0,0.062678986
8751,0,0.062650489
2184,0,0.062609183
7215,0,0.062563657
3000,0,0.062550522
6793,0,0.062374597
6452,0,0.062362466
4032,0,0.06233939
7611,0,0.062330304
1212,0,0.062318975
1431,0,0.062305559
5119,0,0.062304823
6879,1,0.062283606
6939,0,0.062278981
8786,0,0.062204004
8839,1,0.062108001
7358,0,0.062097088
911,0,0.062032103
7007,0,0.062009303
256,0,0.062007733
6116,0,0.06199349
1152,0,0.061941159
7045,0,0.061874178
9997,0,0.061861902
114,0,0.061843799
672,0,0.061807673
9077,0,0.061805476
1092,0,0.061754792
2562,0,0.061721965
9292,0,0.061720054
3472,0,0.06169616
6354,0,0.061691494
1012,0,0.061688599
9295,0,0.06168052
6317,0,0.06162723
3517,0,0.061622973
7498,0,0.061621663
4230,0,0.061581681
7822,0,0.061548489
1376,0,0.061522301
1511,0,0.061521253
474,0,0.061509729
9211,1,0.061480167
1244,0,0.061470211
5178,1,0.061466915
2270,0,0.061464304
8988,0,0.061438953
791,0,0.061436756
3440,0,0.061418057
7759,0,0.061398698
5697,0,0.061394153
7447,0,0.061327083
8328,0,0.06129598
2690,1,0.061288982
5468,0,0.061285595
6747,0,0.061261983
3447,0,0.06122793
1524,0,0.061218252
9347,0,0.061189895
3433,0,0.061162707
915,0,0.061138383
7463,0,0.061125633
279,0,0.061124565
4522,0,0.061098511
8738,0,0.061092583
6758,0,0.061086485
9850,0,0.060983332
7367,0,0.060975683
6721,0,0.060897548
3622,0,0.060892905
1861,0,0.060876245
5595,0,0.060839181
831,0,0.060751869
6886,0,0.060749055
1843,0,0.060736467
9941,0,0.060725338
5701,1,0.060717917
786,0,0.060710777
5172,0,0.060710536
8837,0,0.06071006
5915,0,0.060703679
1691,0,0.060695639
8903,0,0.060687926
5013,0,0.060674786
8090,0,0.060649626
5366,0,0.060633614
8907,0,0.060631004
9490,1,0.060625958
3766,0,0.060625143
9571,0,0.06062509
131,0,0.060620596
4814,0,0.06057486
6020,0,0.060562328
9635,0,0.060553836
12,0,0.060543442
5700,0,0.060482774
2859,0,0.060453623
243,0,0.060383767
8957,0,0.060357446
8610,0,0.060334013
318,0,0.060298943
5576,0,0.060275531
3643,0,0.060244957
8805,0,0.060224268
902,0,0.060172394
4738,0,0.060166985
4966,0,0.060121108
7587,0,0.060118272
9829,0,0.060117881
2530,0,0.060065868
6291,0,0.060040219
8607,0,0.060036268
330,0,0.060008428
2522,0,0.059995911
3296,0,0.059963114
528,0,0.059957698
6881,0,0.059919594
4112,0,0.059838538
5371,1,0.059801051
2948,0,0.059800779
1302,0,0.059800215
7406,0,0.059780051
208,0,0.059779853
4769,1,0.059735972
8525,0,0.059720421
7211,0,0.059707905
3774,0,0.05969951
9768,0,0.059674313
5059,0,0.059639631
4057,0,0.059636778
4395,0,0.059621149
5748,0,0.059620113
8748,0,0.059612027
8590,0,0.059586816
2296,1,0.059521269
746,0,0.059493338
7926,0,0.059486362
4187,0,0.059485303
3693,0,0.059457135
5145,0,0.059456533
1529,0,0.059443871
6071,0,0.059432877
3853,0,0.059422643
5668,0,0.059415766
2144,0,0.059415151
5733,0,0.0593957
2528,0,0.05937215
416,0,0.059351984
7706,1,0.059320045
3147,1,0.059277804
8145,0,0.059277443
5416,0,0.059236127
9186,0,0.059226152
8528,0,0.059199404
2526,0,0.05917556
7795,0,0.059161641
7828,0,0.059154858
3351,0,0.059092611
8580,0,0.059055863
5164,0,0.059049422
7347,0,0.059040665
2574,0,0.059026356
4315,0,0.059007689
4628,0,0.059007371
8031,1,0.058987081
8893,0,0.058967368
2167,0,0.058954932
4226,0,0.058940002
196,0,0.058921071
6121,0,0.058919688
5601,0,0.058886738
3508,0,0.058865638
6962,0,0.058816906
6375,0,0.058809789
4322,0,0.058775011
5507,0,0.05876197
9050,0,0.058755441
3645,0,0.058715489
1094,0,0.058687728
6037,0,0.058677993
9890,0,0.058615875
3356,0,0.058603429
6048,0,0.058589155
3484,0,0.05858652
6642,0,0.058549417
6542,0,0.05852982
2177,0,0.058504359
2853,0,0.058499424
1541,0,0.058485758
1827,0,0.058431706
264,0,0.058430413
3965,1,0.058420714
6539,1,0.058419835
6468,1,0.058418652
5493,0,0.05839393
271,0,0.058353546
2057,1,0.058331683
3975,0,0.058330164
1805,0,0.05829037
2364,0,0.058287398
397,0,0.058285158
3302,0,0.058256465
1991,0,0.058251049
2055,0,0.058246723
2129,0,0.05816519
3621,0,0.058155324
9443,0,0.058059494
2657,0,0.058057241
6616,0,0.058046922
2195,0,0.058042024
2921,0,0.05801558
5157,0,0.058013019
7173,0,0.058011271
4215,0,0.057992674
3866,0,0.057981212
4382,0,0.057974296
1869,0,0.057970923
9438,0,0.05795821
9861,0,0.057905862
6156,0,0.0579038
5531,0,0.057881262
8116,0,0.05787865
8180,0,0.057844852
3700,0,0.057821336
1447,0,0.057813418
8571,0,0.057797405
9807,0,0.057746786
4763,0,0.057696983
2812,0,0.057684991
3326,0,0.057675513
3163,0,0.05766369
9441,1,0.057598452
3178,0,0.057575966
4570,0,0.057553305
5863,0,0.057542601
3614,0,0.057525785
1669,0,0.057511351
5952,0,0.057472035
5832,1,0.057425354
2828,0,0.057407144
7831,0,0.057404691
5079,0,0.057381847
9948,1,0.057361202
1248,0,0.057340355
7584,0,0.057276858
1586,0,0.057275675
249,0,0.057275184
2664,0,0.057189003
7389,0,0.057166571
1507,0,0.057116732
6773,0,0.057115274
3240,0,0.057056143
1484,0,0.057001021
9462,0,0.056996069
6379,1,0.056991757
3231,0,0.056916875
6820,0,0.056916771
9876,0,0.056914654
8444,0,0.056881089
9783,0,0.056869123
3688,0,0.056824877
4836,0,0.056790098
8562,0,0.056760089
2817,0,0.056749257
3008,1,0.056714956
6593,0,0.056699915
9264,0,0.056637531
2452,0,0.056634214
206,0,0.056575033
7053,0,0.056551054
6630,0,0.056519604
5910,0,0.056483732
2087,0,0.056466358
5400,0,0.056457083
177,0,0.056454966
9862,0,0.056431567
350,0,0.056411739
1896,0,0.056408261
2732,0,0.056392835
479,0,0.056378738
7546,0,0.056319851
7921,0,0.056312313
4971,0,0.056294284
3439,0,0.056254434
4804,0,0.056243743
21,0,0.056222696
782,0,0.056222216
2148,0,0.05621127
6334,0,0.056183014
2836,0,0.056164042
541,0,0.056156344
3275,1,0.056035162
3871,0,0.056020413
870,0,0.055994763
9061,1,0.055870008
2257,0,0.055860469
1833,0,0.05585071
3558,0,0.055840029
499,0,0.055793804
5219,0,0.055787556
4621,0,0.055783621
9668,0,0.055771045
934,1,0.055766454
8635,0,0.055761422
304,0,0.055733179
6276,0,0.055712312
7806,0,0.055711877
2112,0,0.055689822
7874,0,0.055668734
1576,0,0.055666021
5729,0,0.055650409
78,0,0.055610841
4117,0,0.05560088
5783,0,0.055589214
4961,0,0.055567419
1682,0,0.05551796
1473,0,0.055476654
4409,0,0.055466355
1919,0,0.055434852
5555,0,0.055413856
4985,0,0.055405267
3248,0,0.055399444
3470,0,0.055390247
1555,0,0.055385024
9579,0,0.055377354
2030,0,0.055372752
197,0,0.055320561
6264,0,0.055299302
7084,0,0.055238832
1903,0,0.055226803
4422,0,0.055179221
1356,0,0.05517699
5620,0,0.055176627
9793,0,0.055131293
5252,0,0.055097225
2265,0,0.055074126
2106,0,0.055067609
4978,0,0.054982277
8013,0,0.054975942
2274,0,0.054964615
1203,0,0.054910005
6955,0,0.054889636
7729,0,0.054831705
4907,0,0.054802507
2890,0,0.054778245
6844,0,0.054777688
9947,0,0.054761437
580,0,0.054697628
514,0,0.054685884
6292,0,0.054681427
4520,0,0.054679955
9511,0,0.054656796
6781,0,0.054651696
4033,0,0.05465009
446,0,0.054645165
532,0,0.054644364
7937,0,0.054588332
859,0,0.054563716
2312,0,0.054542007
9959,0,0.054536091
3909,0,0.054523776
37,0,0.054523182
3354,0,0.054508432
3403,0,0.054480087
9798,0,0.05446864
3399,0,0.054440411
8296,0,0.054437953
6667,0,0.054417049
7405,0,0.054402796
1730,0,0.054312758
6163,0,0.054300701
6169,0,0.054296211
5080,0,0.05428371
6410,0,0.054274429
7016,0,0.054254006
5514,0,0.054223504
5057,0,0.054219452
1592,0,0.054207112
1531,0,0.054195474
8175,0,0.054175553
2796,0,0.054130171
1100,0,0.054062405
1430,0,0.054052961
2771,0,0.054048275
2457,0,0.054036343
3632,0,0.053993705
9206,0,0.053984698
6385,0,0.053782631
5486,0,0.053772808
4100,0,0.053744977
8474,0,0.053708704
3728,1,0.053688976
7834,0,0.053688593
395,0,0.053683837
9806,0,0.053672448
8574,0,0.053646793
9288,0,0.05363572
8583,0,0.053601047
8887,0,0.053569503
9867,0,0.053527481
3287,0,0.053514531
3773,0,0.053486227
3126,0,0.053478575
1348,0,0.053478264
2998,0,0.053460185
3946,0,0.053435291
1373,0,0.053426471
6765,0,0.053399104
5043,0,0.053386778
6596,0,0.053370845
9501,0,0.05335709
6271,0,0.053327883
8378,0,0.053304886
8799,0,0.053282265
7644,0,0.053278167
8717,0,0.053242052
8617,0,0.053222819
2037,0,0.05318368
776,0,0.05314576
8702,0,0.053096884
9733,0,0.053096534
907,0,0.053079677
7185,0,0.053070649
481,0,0.05306989
4463,1,0.053036429
9389,0,0.053026734
1230,0,0.053016096
8390,0,0.053003387
6234,0,0.052991433
3784,1,0.052984648
9432,0,0.052957696
6224,0,0.052942675
9488,0,0.052914054
5676,0,0.052858883
7664,0,0.0528536
7288,0,0.05284161
4669,0,0.052837337
6924,0,0.052780478
7474,0,0.052758766
8167,0,0.052752688
7682,1,0.05271965
289,0,0.052713161
1884,0,0.052696204
4443,0,0.052670632
9434,0,0.05265323
4261,1,0.052643423
8906,0,0.052583912
6187,1,0.052570465
6788,0,0.052515163
5103,0,0.052513904
3328,0,0.052509233
7482,0,0.05250363
7126,0,0.052467094
1064,0,0.052439418
3677,0,0.052413439
5324,0,0.052404427
1900,0,0.05238069
1033,0,0.052359325
5658,0,0.052343619
3424,0,0.052342029
5051,0,0.052315164
5345,0,0.052314221
7247,0,0.05230897
9663,0,0.052288073
2730,0,0.052274086
8997,0,0.05225506
5335,0,0.052220479
723,0,0.052207259
4494,0,0.052185571
1816,0,0.05218363
1438,0,0.052182427
6921,0,0.052165862
9837,0,0.052164325
2339,0,0.052143896
6321,0,0.052099923
5184,0,0.052067794
7370,0,0.052015317
3483,0,0.051944128
4069,0,0.051905593
6552,0,0.051871567
9658,0,0.051800229
9108,0,0.05178752
4656,0,0.051782897
5955,0,0.051777996
7906,0,0.051750994
9619,0,0.051714859
1921,0,0.05169263
2883,0,0.051678894
7959,0,0.051669263
5764,0,0.051632706
9788,0,0.051613757
1831,0,0.051610856
7807,0,0.051604434
6479,0,0.051600064
3874,0,0.051595307
9604,0,0.051586365
1738,0,0.051577765
9697,0,0.051551674
9886,0,0.051527972
1133,0,0.051467223
2976,0,0.051461449
2183,0,0.051457124
4575,0,0.051448368
6524,0,0.051382133
7893,0,0.051364728
2404,0,0.051355583
4178,0,0.051351575
3096,0,0.051326275
3901,0,0.051283933
9873,0,0.051235174
2775,0,0.051231368
6288,0,0.051227767
9055,0,0.051178976
5860,0,0.051163387
