id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
7345000120,6/17/2014,206000,3,1,1320,7000,1,0,0,4,7,1320,0,1967,0,98002,47.2787,-122.205,1260,7455
8563050110,5/22/2014,592500,4,3,2170,8240,1,0,0,4,8,1370,800,1968,0,98052,47.6291,-122.093,2020,7944
3754010040,10/23/2014,744000,3,2.5,2020,7512,2,0,0,4,8,2020,0,1981,0,98033,47.6927,-122.206,2410,8500
8944320100,10/27/2014,334500,3,2.5,1990,3694,2,0,0,3,8,1990,0,1989,0,98042,47.3872,-122.154,2110,3842
6788201781,6/5/2014,886000,4,2,2660,3900,1.5,0,0,4,7,1480,1180,1923,0,98112,47.6398,-122.306,2350,3900
1036400100,10/21/2014,600000,4,2.5,2360,13500,1,0,0,4,8,1780,580,1973,0,98052,47.6315,-122.103,2780,12400
323089085,4/22/2015,850000,3,2,2740,101930,1,0,2,3,9,2740,0,1999,0,98045,47.5056,-121.77,2140,83635
7905200365,4/8/2015,550000,3,1.75,1360,5850,1,0,0,4,7,1000,360,1938,0,98116,47.5711,-122.391,1540,5850
2420069268,8/21/2014,184900,2,1,1230,5000,1,0,0,5,6,1230,0,1911,0,98022,47.2064,-121.988,1230,5413
7957600025,5/8/2014,245000,3,1.5,1260,7964,1,0,0,4,7,1260,0,1955,0,98148,47.4307,-122.334,1510,8776
1338600090,9/23/2014,370000,2,1,1040,4172,1,0,0,3,7,1040,0,1946,0,98112,47.6308,-122.302,3120,4800
5255690100,4/21/2015,480000,4,2.5,2700,9700,1,0,0,3,8,1670,1030,1978,0,98011,47.7752,-122.198,2470,9228
1646500365,11/21/2014,579000,3,1.75,1800,4429,2,0,0,4,7,1800,0,1906,0,98103,47.6842,-122.357,1310,4429
2645500021,10/9/2014,339275,3,1.5,1590,7260,1,0,0,3,7,1080,510,1964,0,98133,47.7753,-122.353,1590,7594
2220069003,2/23/2015,425000,3,2.75,1360,542322,1,0,2,4,7,1140,220,1955,0,98022,47.2069,-122.024,1700,60548
2123049498,1/20/2015,170000,3,1.75,1370,10780,1,0,0,3,7,1370,0,1959,0,98168,47.4727,-122.298,1370,10317
4139450360,5/14/2014,950000,4,2.5,3320,7644,2,0,0,3,10,3320,0,1995,0,98006,47.5541,-122.106,3320,9472
2600100300,9/16/2014,623000,4,2.5,2980,9235,1,0,0,4,8,1690,1290,1977,0,98006,47.5513,-122.162,2690,10046
2767600150,5/19/2014,477000,3,2.5,1350,2053,3,0,0,3,8,1350,0,2005,0,98117,47.6758,-122.386,1350,4150
1771000970,10/10/2014,330000,3,1,1160,9600,1,0,0,4,7,1160,0,1967,0,98077,47.7419,-122.073,1160,9730
7960100120,6/12/2014,600000,3,2.25,1480,5400,2,0,0,4,8,1480,0,1914,0,98122,47.6095,-122.296,1280,3600
424049039,7/7/2014,570000,3,2,1640,2808,1,0,3,4,7,820,820,1924,0,98144,47.5945,-122.291,2270,5328
7853220970,5/28/2014,515000,4,2.5,2680,7178,2,0,0,3,8,2680,0,2004,0,98065,47.5325,-121.856,2540,7133
439000230,4/29/2015,805000,4,2.25,2440,9889,1,0,0,3,7,1540,900,1952,0,98115,47.6932,-122.3,1710,6284
9406510040,2/6/2015,555000,4,2.5,2920,24074,2,0,0,3,9,2920,0,1997,0,98038,47.381,-122.056,2760,26023
7697850360,2/4/2015,245000,3,2.25,1780,9598,2,0,0,4,7,1780,0,1985,0,98030,47.3718,-122.182,1820,7533
2923500750,7/18/2014,638150,4,2.5,2170,7275,1,0,0,3,8,1820,350,1978,0,98027,47.5672,-122.09,2390,7275
3024059057,5/1/2015,1.65E+06,4,4.5,5550,16065,2,0,0,3,9,3880,1670,2003,0,98040,47.5455,-122.214,3470,16488
322059095,8/11/2014,269950,4,2.5,2060,13500,1,0,0,3,7,1260,800,1968,0,98042,47.4229,-122.153,1610,10714
8651400580,9/20/2014,195000,3,1.5,1050,5525,1,0,0,5,6,1050,0,1969,0,98042,47.3608,-122.083,1100,5200
7812800855,3/11/2015,159100,2,1,790,7095,1,0,0,3,6,790,0,1944,0,98178,47.4928,-122.239,1150,7200
4151800265,3/6/2015,550000,3,1,1010,6120,1,0,0,3,6,1010,0,1942,0,98033,47.6648,-122.204,1260,5977
1005000062,8/1/2014,299000,2,1,1040,4600,1,0,0,4,6,1040,0,1950,0,98118,47.5387,-122.277,1390,5897
9528105305,1/21/2015,1.38E+06,4,3.5,3130,4500,2,0,0,3,9,2060,1070,2014,0,98103,47.677,-122.33,1500,4500
7225000215,4/7/2015,249500,2,1,900,4500,1,0,0,3,6,900,0,1951,0,98055,47.4881,-122.204,860,4500
5605000215,2/25/2015,700000,4,1,1470,5450,1.5,0,0,3,7,1470,0,1918,0,98112,47.6458,-122.306,2160,5450
1922059401,7/25/2014,275000,4,1,1080,26114,1.5,0,0,5,5,1080,0,1900,0,98030,47.3834,-122.215,1720,20360
3824100286,3/19/2015,565000,3,2.25,2440,8378,1,0,0,3,7,1480,960,1962,0,98028,47.7705,-122.26,2510,9602
1226039058,5/3/2015,425000,4,1.75,2520,11017,1,0,0,4,7,1320,1200,1956,0,98133,47.7604,-122.356,1660,8775
2770605175,2/27/2015,620047,4,1.75,1760,6000,1,0,0,3,7,880,880,1946,0,98119,47.6508,-122.373,2040,6000
6791200120,9/23/2014,480000,3,2.25,1820,13362,1,0,0,3,8,1220,600,1977,0,98075,47.5898,-122.052,2050,15000
6791200120,4/7/2015,515000,3,2.25,1820,13362,1,0,0,3,8,1220,600,1977,0,98075,47.5898,-122.052,2050,15000
4137010590,5/14/2014,420000,4,2.5,3040,24123,2,0,0,3,8,3040,0,1999,0,98092,47.2667,-122.216,2420,10026
5495200040,1/26/2015,610000,5,3.25,3490,23400,1,0,0,4,8,1890,1600,1957,0,98006,47.5701,-122.124,2660,12400
868000175,10/1/2014,849000,4,1.5,2440,8040,1,0,0,4,8,1440,1000,1950,0,98177,47.7081,-122.374,2140,7920
8820902549,11/19/2014,718000,3,1.75,2280,3446,2,0,0,3,8,2280,0,1949,1991,98125,47.715,-122.282,1610,6670
8731980040,5/6/2014,295000,3,2.25,1980,8000,1,0,0,4,9,1560,420,1974,0,98023,47.3149,-122.378,2360,8000
3096000040,4/30/2015,871000,5,1.75,2360,6150,1,0,0,5,7,1180,1180,1940,0,98107,47.6732,-122.4,2100,5500
4058800215,5/28/2014,430000,3,3.75,3890,7140,1,0,2,3,8,2390,1500,1943,2007,98178,47.5073,-122.239,1820,7320
3579800405,8/25/2014,440000,4,2.5,2300,10880,1,0,0,4,7,1190,1110,1961,0,98028,47.7341,-122.242,1960,10400
3188100065,5/27/2014,405000,2,1,910,6490,1,0,0,3,7,910,0,1942,0,98115,47.6892,-122.306,1040,6490
8570900038,8/11/2014,340000,3,2,1140,11620,1,0,0,3,7,1140,0,1994,0,98045,47.4991,-121.783,1140,8400
4379400490,7/10/2014,675000,4,2.5,2390,5249,2,0,0,3,9,2390,0,2006,0,98074,47.6194,-122.026,2600,5342
952003575,5/27/2014,480000,3,1,1150,4945,1,0,2,3,7,1150,0,1943,0,98126,47.5663,-122.379,1390,4945
162500015,10/20/2014,362500,5,2,2330,8586,1,0,0,4,7,1270,1060,1961,0,98133,47.7671,-122.334,1550,8287
7732410360,8/22/2014,752888,3,2.5,2420,9000,2,0,0,4,9,2420,0,1987,0,98007,47.6599,-122.146,2630,9000
3031200120,11/18/2014,255000,4,1.75,960,8863,1,0,0,5,6,580,380,1949,0,98118,47.5372,-122.289,1720,8249
2131700900,8/13/2014,283700,1,1.75,1010,10900,1,0,0,4,6,1010,0,1968,0,98019,47.7391,-121.982,1410,8359
2122059198,8/25/2014,335000,4,2.5,2370,6000,2,0,0,3,8,2370,0,2001,0,98030,47.3732,-122.179,2190,6070
7340600735,6/3/2014,285000,3,1.75,2880,18296,1,0,0,3,8,1580,1300,1958,0,98168,47.4881,-122.281,1380,9592
2923049393,8/13/2014,278000,4,2.25,2400,7738,1.5,0,0,3,8,2400,0,1964,0,98148,47.4562,-122.33,2170,8452
7922710450,3/27/2015,731000,5,2.5,3670,8960,1.5,0,0,3,8,3670,0,1973,0,98052,47.6654,-122.142,2340,9425
192450180,3/10/2015,335000,3,1.5,1140,15890,1,0,0,3,7,840,300,1985,0,98045,47.4752,-121.757,1200,15247
782700120,3/23/2015,334200,3,1.75,1410,45302,1,0,0,3,7,1410,0,1980,0,98019,47.7077,-121.914,2240,49222
2887703155,2/25/2015,642000,6,1,1530,4305,1.5,0,0,4,7,1530,0,1921,0,98115,47.6862,-122.31,1530,3800
5700000245,6/2/2014,540000,4,1.75,1720,4240,1.5,0,0,4,7,1460,260,1925,0,98144,47.579,-122.294,1930,4280
2420069003,3/31/2015,299000,3,2.5,1620,79993,1,0,2,4,6,1620,0,1960,0,98022,47.2138,-121.982,1620,15680
9274202165,1/20/2015,560000,3,1.75,1570,4375,1,0,0,3,7,970,600,1940,0,98116,47.5889,-122.389,1790,5750
9287802410,8/22/2014,852000,5,2.75,1990,3750,1.5,0,0,4,7,1990,0,1913,0,98107,47.6733,-122.358,1820,5000
2324039077,4/27/2015,306000,2,1,930,5650,1,0,2,3,7,930,0,1941,0,98126,47.5478,-122.377,1340,6400
9329300040,9/10/2014,440000,3,1.75,1550,7820,1,0,0,4,7,1210,340,1981,0,98034,47.717,-122.163,1550,6900
259700180,4/28/2015,517000,4,1,1650,8250,1,0,0,3,7,1650,0,1966,0,98008,47.6366,-122.118,2240,9776
5100400315,5/23/2014,379000,2,1,800,6380,1,0,2,3,7,800,0,1940,0,98115,47.691,-122.309,920,5940
3424069076,10/13/2014,360000,2,1,930,6098,1,0,0,4,6,930,0,1919,0,98027,47.5289,-122.03,1730,9000
9138100261,10/29/2014,645000,4,1.5,2550,4000,1.5,0,0,4,7,1760,790,1926,0,98115,47.6811,-122.318,1840,4000
7227500740,11/7/2014,217000,2,1,720,4760,1,0,0,5,5,720,0,1942,0,98056,47.496,-122.186,840,4760
8150100265,11/18/2014,255000,2,1,620,4760,1,0,0,3,6,620,0,1941,0,98126,47.5292,-122.376,620,4760
1150000040,7/21/2014,625000,3,2.5,2360,12164,2,0,0,3,10,2360,0,1987,0,98029,47.5596,-122.022,2400,11260
9238900616,6/10/2014,680000,3,1.75,1760,8400,1,0,0,4,8,1460,300,1960,0,98136,47.5355,-122.39,1980,8400
9289900065,9/11/2014,440000,3,1.75,2100,29735,1,0,0,4,7,1080,1020,1957,0,98155,47.7622,-122.302,2100,11250
7504020610,6/18/2014,615000,5,2.25,2480,12070,2,0,0,3,9,2480,0,1978,0,98074,47.631,-122.052,2570,12000
7454001210,6/3/2014,239000,3,1,1040,6860,2,0,0,3,6,1040,0,1942,0,98146,47.5121,-122.375,1030,6512
2122039137,4/13/2015,462500,3,2.5,1656,108900,1,0,0,4,7,1656,0,1985,0,98070,47.3758,-122.425,2030,29859
6884800180,6/11/2014,619400,4,2,2090,3610,1.5,0,0,5,7,1790,300,1927,0,98115,47.6881,-122.313,1660,3767
7110000068,7/3/2014,975000,6,2.75,2520,54160,2,1,4,3,7,2520,0,1954,0,98146,47.4969,-122.376,2790,26809
7625701935,10/13/2014,330000,2,1,700,4000,1,0,0,3,6,700,0,1943,0,98136,47.5487,-122.391,1060,6000
4054500180,7/24/2014,985000,4,3.25,4030,36762,2,0,0,3,11,4030,0,1988,0,98077,47.7235,-122.039,4090,40371
2917200475,3/23/2015,430000,2,1,760,7114,1,0,0,3,6,760,0,1946,0,98103,47.7005,-122.352,780,7102
3262300555,7/8/2014,2.46E+06,4,5.25,6500,14986,2,0,0,3,11,5180,1320,2001,0,98039,47.6304,-122.236,2270,8119
1245003740,7/23/2014,778000,3,2,1840,6000,2,0,0,5,7,1720,120,1946,0,98033,47.6828,-122.207,1390,6000
1796381120,7/28/2014,219000,3,2,1090,7350,1,0,0,4,7,1090,0,1990,0,98042,47.3687,-122.085,1490,7741
3761100180,9/17/2014,1.60E+06,4,2.5,2980,13341,1.5,1,4,5,8,1800,1180,1928,0,98034,47.704,-122.245,2340,19810
6666800180,1/30/2015,715000,4,2.25,1900,8272,1,0,0,4,9,1460,440,1966,0,98040,47.5803,-122.227,2040,8479
8651200040,8/14/2014,950000,4,2.5,2790,15653,2,0,0,4,10,2790,0,1964,0,98040,47.5477,-122.215,3520,15653
5100402310,12/12/2014,425000,2,1,1280,5026,1,0,2,4,8,1020,260,1951,0,98115,47.6938,-122.312,1540,6380
421049170,7/17/2014,239000,3,1,1510,15022,1,0,0,3,7,1510,0,1962,0,98003,47.3304,-122.304,1510,12970
726059047,12/16/2014,310000,1,1,920,8282,1.5,0,0,3,6,920,0,1944,1980,98011,47.761,-122.214,2260,14025
5100403636,2/23/2015,400000,2,1,700,8120,1,0,0,3,7,700,0,1927,0,98115,47.6962,-122.321,1130,5599
1535204365,11/24/2014,428000,2,1.75,1980,44550,2,0,1,5,7,1280,700,1977,0,98070,47.4193,-122.444,1680,25343
4240400155,8/12/2014,600000,3,1,1440,4300,1.5,0,0,3,8,1440,0,1929,0,98117,47.6847,-122.372,1640,4500
5468750040,1/26/2015,415000,4,4,2740,8250,2,0,0,4,9,2740,0,1990,0,98042,47.3735,-122.156,2290,8250
9158100040,8/8/2014,401000,2,1,1400,8220,1,0,0,3,7,1400,0,1949,0,98133,47.7228,-122.357,1760,8220
7460000040,12/15/2014,292000,3,1.75,2270,7156,1,0,0,3,7,1370,900,1948,0,98168,47.4864,-122.316,1210,7156
2927600155,7/22/2014,291750,3,2.25,1310,12825,1,0,0,3,7,1310,0,1950,2013,98166,47.4515,-122.368,1600,11250
8731950910,2/18/2015,227000,3,1.75,1680,7455,1,0,0,4,8,1680,0,1968,0,98023,47.3112,-122.378,2040,8214
1726600110,7/17/2014,675000,3,2.25,2260,13209,1,0,0,3,9,2260,0,1977,0,98005,47.6385,-122.167,2820,12534
3320000212,10/6/2014,397500,3,2.25,1350,980,2,0,0,3,8,1050,300,2007,0,98144,47.5998,-122.312,1350,1245
1670400068,6/18/2014,206000,2,1.5,1820,8867,2,0,0,3,7,1820,0,1921,0,98168,47.4764,-122.269,1430,9288
7424700145,7/30/2014,1.19E+06,3,3.5,3380,3333,3,0,0,3,10,2800,580,2008,0,98122,47.6162,-122.288,2790,5000
2408800120,7/16/2014,360000,4,1.75,2140,49658,1,0,0,5,7,2140,0,1959,0,98010,47.3583,-121.922,1720,99316
1776230180,10/8/2014,427500,4,2.5,2430,3249,2,0,0,3,8,2430,0,2010,0,98059,47.5048,-122.155,2650,3844
7889601320,7/25/2014,115000,2,1,940,6000,1,0,0,3,6,940,0,1943,0,98146,47.4907,-122.336,1310,6000
7589200153,6/9/2014,559000,3,1.5,2070,5386,1,0,0,4,7,1140,930,1948,0,98117,47.6896,-122.374,1770,5386
8032700175,10/27/2014,420000,4,1,1510,1501,1.5,0,0,3,7,1510,0,1906,0,98103,47.6526,-122.342,1560,1602
9238430300,11/6/2014,550000,4,1.75,2550,39460,1,0,0,3,8,1890,660,1982,0,98072,47.7707,-122.123,2560,38638
6150700180,9/22/2014,282150,2,1,700,5940,1,0,0,3,7,700,0,1948,0,98133,47.7289,-122.337,1070,5995
3330501645,2/23/2015,260000,3,1,1150,3090,1,0,0,3,6,1150,0,1910,0,98118,47.5506,-122.276,1150,5664
7853210180,10/2/2014,428000,3,2.5,2340,3466,2,0,0,3,7,2340,0,2004,0,98065,47.5322,-121.851,1970,3739
6149700194,10/15/2014,319950,3,3.25,1510,1245,3,0,0,3,7,1510,0,2007,0,98133,47.7293,-122.343,1510,1245
3625049079,8/1/2014,1.35E+06,3,2,2070,9600,1,0,1,3,7,1590,480,1946,0,98039,47.616,-122.239,3000,16215
2979800750,9/11/2014,552000,2,1,1150,5000,1,0,0,4,7,1050,100,1924,0,98115,47.6846,-122.317,1463,4320
2887700970,2/9/2015,637000,4,2.75,2190,2867,1.5,0,0,5,7,1470,720,1929,0,98115,47.6868,-122.308,1600,3800
8732130940,6/9/2014,213000,4,1.75,1980,9000,1,0,0,2,7,1480,500,1978,0,98023,47.3071,-122.381,1980,9360
2968800645,4/28/2015,215000,3,1,960,7200,1,0,0,4,6,960,0,1958,0,98166,47.4583,-122.353,1060,7620
2351800065,2/17/2015,590000,3,1.75,2180,6120,1,0,2,3,8,1380,800,1949,0,98199,47.6501,-122.405,2020,6122
2822069080,11/21/2014,390000,4,2.5,2560,43560,2,0,0,3,8,2560,0,1989,0,98038,47.3692,-122.047,2130,10150
5018200110,9/22/2014,287000,4,2.25,2270,11997,1,0,2,4,7,1540,730,1959,0,98198,47.4095,-122.296,1920,9634
1235100371,7/17/2014,580000,5,2.75,3550,9600,2,0,0,3,7,3550,0,1960,0,98033,47.6766,-122.186,3370,9600
3904930410,10/28/2014,424000,3,2,1330,5632,1,0,0,3,8,1330,0,1988,0,98029,47.5745,-122.017,1900,4842
3529000880,3/9/2015,610000,4,2.5,2110,6360,2,0,0,3,8,2110,0,1988,0,98029,47.5641,-122.012,2050,7000
8081020330,7/29/2014,1.32E+06,4,3.25,3470,11843,1,0,3,3,11,2270,1200,1989,0,98006,47.5513,-122.135,3910,13247
2516000515,12/18/2014,623500,4,3,1550,3350,1,0,0,3,7,860,690,1918,2014,98107,47.6583,-122.362,1310,5000
3223039010,8/4/2014,260000,2,1,570,81893,1,0,1,3,6,570,0,1936,0,98070,47.4433,-122.444,2040,115434
9828702588,3/11/2015,906000,3,2.5,2030,1800,3,0,0,3,9,2030,0,2013,0,98112,47.6199,-122.3,1450,1441
6672920150,4/6/2015,330000,3,2,1500,11233,1,0,0,3,7,1500,0,1987,0,98019,47.7279,-121.967,1580,14013
9485700150,3/4/2015,275000,2,1,920,7688,1,0,0,3,6,920,0,1955,0,98106,47.5281,-122.362,1040,7440
3500100208,11/19/2014,290000,3,1,1470,8200,1,0,0,3,7,1040,430,1953,0,98155,47.7347,-122.302,1420,8200
4083302915,9/17/2014,599950,2,1,1150,3775,1,0,0,3,7,1150,0,1917,0,98103,47.6539,-122.329,2240,3753
1560920450,9/24/2014,550000,4,3,4180,35169,2,0,0,3,11,4180,0,1986,1998,98038,47.4,-122.027,3010,35190
2475200930,7/22/2014,289000,3,1.75,1690,3449,1,0,0,3,7,1690,0,1987,0,98055,47.4719,-122.191,1530,4093
2064800120,6/2/2014,411000,4,2.75,2150,9915,1,0,0,5,8,1240,910,1976,0,98056,47.5378,-122.17,1980,9325
272000945,3/25/2015,826000,3,3.25,2330,4000,1,0,2,3,10,1730,600,1964,2000,98144,47.5882,-122.295,2080,4000
9476700035,7/10/2014,400000,4,2,2680,13680,2,0,2,4,7,2350,330,1943,1965,98056,47.4887,-122.192,1430,11000
859000018,8/14/2014,342000,3,2.5,1740,2226,2,0,0,3,8,1320,420,2008,0,98106,47.525,-122.366,1740,1789
4237900645,10/10/2014,475000,2,1.75,1320,3420,1,0,1,3,7,1080,240,1955,0,98199,47.6639,-122.399,2070,6000
2436200436,7/8/2014,1.21E+06,4,3.5,3150,5500,2,0,0,3,9,3150,0,2014,0,98105,47.6644,-122.293,1550,4200
7635801321,7/23/2014,455000,4,3,2480,9238,1,0,0,5,7,2050,430,1913,0,98166,47.4701,-122.364,1820,12214
3975400085,6/24/2014,850000,4,3,3330,4000,1,0,0,3,8,1790,1540,1958,0,98103,47.6559,-122.344,1610,4000
1099600220,1/8/2015,185000,3,1,1010,6400,1,0,0,3,7,1010,0,1971,0,98023,47.3027,-122.376,1820,6500
8952900245,7/15/2014,850000,6,3.25,4920,20590,1,0,3,4,9,2730,2190,1960,0,98118,47.5468,-122.267,3700,14994
1622049140,8/5/2014,239900,4,1.75,1570,18730,1,0,0,3,7,1200,370,1960,0,98198,47.3999,-122.301,1920,18295
2824069373,5/15/2014,765000,5,3.75,3580,14275,2,0,0,3,10,3190,390,1999,0,98027,47.5322,-122.056,2740,14300
1774000330,7/7/2014,437000,3,1.75,2220,17568,1,0,0,4,8,2220,0,1967,0,98072,47.749,-122.083,2070,11745
1555300530,7/14/2014,240000,3,1.5,1010,10350,1,0,0,3,7,1010,0,1969,0,98032,47.379,-122.29,1640,7700
4402700593,4/28/2015,395000,2,1,1440,7808,1,0,0,4,7,860,580,1949,0,98133,47.7431,-122.336,1550,7682
2556500040,1/6/2015,320000,3,1,1230,7492,1,0,0,3,7,1230,0,1955,0,98155,47.7633,-122.315,1710,7238
1737100040,10/22/2014,525000,3,1.75,1710,7350,1,0,0,3,8,1280,430,1981,0,98033,47.699,-122.167,2100,7560
7575620120,4/22/2015,260000,3,3,2390,8993,2,0,0,3,8,1680,710,1988,0,98003,47.3532,-122.306,1820,10362
2817900100,3/30/2015,450000,3,2.75,2840,39324,1,0,0,3,9,2200,640,1988,0,98092,47.3076,-122.101,2840,39413
1939100610,6/23/2014,560000,4,2.5,2300,7989,2,0,0,3,9,2300,0,1990,0,98074,47.6273,-122.034,2280,8835
4174600386,4/14/2015,310000,5,3,2270,5001,1,0,0,3,7,1360,910,1989,0,98108,47.5539,-122.3,1950,5500
1310440590,4/13/2015,440000,3,2.5,2290,6302,2,0,0,3,9,2290,0,1997,0,98058,47.435,-122.107,2700,7500
4037200690,12/8/2014,458450,4,1,1330,9715,1,0,0,4,7,970,360,1957,0,98008,47.6038,-122.122,1590,8400
8072000035,3/26/2015,200000,3,1,1200,10703,1.5,0,0,2,7,1200,0,1918,0,98118,47.5209,-122.28,1380,8068
2125410210,12/6/2014,430000,3,2.25,2160,6527,2,0,0,4,7,1580,580,1987,0,98034,47.7292,-122.212,1950,9675
3755000120,2/26/2015,360000,3,1,1120,10500,1,0,0,4,7,1120,0,1966,0,98034,47.7267,-122.226,1320,10500
3598600088,1/9/2015,311000,4,2.5,2090,11645,1,0,0,3,7,1200,890,1962,0,98168,47.4759,-122.299,1450,9481
4083305633,7/22/2014,615000,3,3.25,1470,1152,3,0,0,3,8,1470,0,2003,0,98103,47.6516,-122.337,1470,1506
9545200180,11/26/2014,575000,3,1.75,2270,10136,2,0,0,3,8,2270,0,1979,0,98027,47.535,-122.056,2260,9600
46100504,6/17/2014,2.03E+06,4,3.75,4100,22798,1.5,0,3,5,11,2540,1560,1934,1979,98040,47.5648,-122.21,3880,18730
952000925,9/22/2014,430000,3,1.75,1440,4025,1,0,0,4,6,720,720,1917,0,98126,47.567,-122.38,1500,5750
4039300490,6/3/2014,400000,3,1.5,1200,4800,1,0,0,4,7,1200,0,1962,0,98007,47.6084,-122.136,1510,7668
8151600941,8/28/2014,340000,3,1.75,1720,10710,1,0,0,3,7,860,860,1957,0,98146,47.5092,-122.362,1480,10359
3448001975,5/4/2015,351000,1,0.75,930,6600,1,0,0,3,6,930,0,1924,0,98125,47.7127,-122.296,1590,6600
2141500040,9/12/2014,440000,4,2.5,2400,8038,2,0,0,3,8,2400,0,2002,0,98059,47.4881,-122.143,2040,7756
2798600120,4/22/2015,298000,4,2.5,1960,11798,2,0,0,3,8,1960,0,1999,0,98092,47.3293,-122.205,2360,11785
2227900040,1/14/2015,300000,4,1.75,1890,9205,1,0,0,3,8,1260,630,1964,0,98133,47.774,-122.348,1430,6775
3395040580,10/23/2014,310000,3,2.25,1590,3056,2,0,0,3,7,1590,0,2001,0,98108,47.5432,-122.293,1540,2890
6137610620,8/8/2014,500000,4,2.5,2590,9354,2,0,0,4,9,2590,0,1993,0,98011,47.7703,-122.193,2730,9264
7518505375,5/5/2015,399900,3,1,860,1664,1.5,0,0,3,7,860,0,1927,0,98117,47.6761,-122.384,1540,4080
9206950100,6/17/2014,343000,3,2.5,1270,2509,2,0,0,3,8,1270,0,2004,0,98106,47.5357,-122.365,1420,2206
9542890100,12/29/2014,415000,2,2.25,1130,2191,2,0,0,3,8,1130,0,2010,0,98052,47.6861,-122.103,1140,1710
4254000620,10/7/2014,410000,3,2.5,1860,15457,2,0,0,3,8,1860,0,1997,0,98019,47.7383,-121.955,2040,14055
6414100026,1/8/2015,320000,2,1,1802,11225,1,0,0,3,7,1802,0,1961,0,98125,47.7205,-122.323,1810,7332
1346300035,6/26/2014,1.99E+06,5,3,4480,5000,2.5,0,0,5,12,3420,1060,1902,0,98112,47.6275,-122.315,3220,5600
2212210360,7/2/2014,253000,2,1,1310,7128,1,0,0,4,7,940,370,1980,0,98031,47.3958,-122.189,1400,7161
205000410,9/15/2014,630000,3,2.5,2320,32772,2,0,0,3,9,2320,0,1992,0,98053,47.6304,-121.988,2610,33305
2892600056,1/6/2015,216000,2,1,1130,12500,1,0,0,4,7,1130,0,1953,0,98055,47.4514,-122.187,1270,10798
3396800120,4/27/2015,540000,3,2.5,2180,11100,1,0,0,3,8,1230,950,1983,0,98052,47.717,-122.101,1930,12000
2320069089,9/30/2014,212000,3,1.5,1830,12233,1.5,0,0,4,5,1830,0,1930,0,98022,47.2057,-122.003,1520,12233
4036400110,1/29/2015,300000,3,2.75,2340,12282,1,0,2,3,8,1470,870,1978,0,98155,47.7379,-122.289,2640,8887
7518506716,8/27/2014,969950,3,2.5,2830,3750,3,0,0,3,10,2830,0,2014,0,98117,47.6798,-122.385,1780,5100
9826701765,8/8/2014,715000,3,1,1610,7680,1,0,0,3,6,900,710,1956,0,98122,47.6038,-122.303,1940,2880
1438700040,8/25/2014,1.32E+06,5,2.75,2410,19447,2,0,2,3,10,2290,120,1968,0,98040,47.5549,-122.211,2980,19447
5494000040,12/1/2014,1.44E+06,4,2.75,2660,9547,1,0,1,3,8,1930,730,1968,2006,98004,47.616,-122.218,2410,10001
7224500375,7/15/2014,305000,3,1,1030,5350,1,0,0,3,7,1030,0,1924,2009,98055,47.4905,-122.206,1030,5250
1025049254,12/4/2014,458000,3,4,1390,1569,2,0,0,3,9,1150,240,2006,0,98105,47.671,-122.269,1620,1855
2407000110,4/14/2015,275000,3,1.75,1580,8775,1,0,0,3,6,1220,360,1942,0,98146,47.4845,-122.335,1180,8775
7203600745,10/14/2014,550000,3,2.75,2330,4780,2,0,3,3,8,1730,600,1930,1988,98198,47.3459,-122.326,1100,5336
7234601198,6/4/2014,742000,3,3.25,1540,704,3,0,0,3,9,1540,0,2011,0,98122,47.6177,-122.308,1540,1456
1931300110,7/25/2014,700000,3,1,1570,4000,2,0,0,5,8,1570,0,1908,0,98103,47.6575,-122.346,1640,4000
8624700015,11/12/2014,640000,4,3,2940,5763,1,0,0,5,8,1640,1300,1955,0,98108,47.5589,-122.295,2020,7320
6149700315,4/10/2015,352000,3,0.75,1240,7200,1,0,0,3,7,1240,0,1947,0,98133,47.7298,-122.342,1210,7200
2064800880,2/1/2015,301500,3,1,1410,7419,1,0,0,3,7,1050,360,1969,0,98056,47.534,-122.173,1800,8000
3902300450,7/2/2014,630000,4,2.5,2190,9880,1,0,0,4,8,1410,780,1979,0,98033,47.6926,-122.186,2190,9198
1332300110,2/23/2015,340000,3,2.5,3040,6255,2,0,0,3,7,3040,0,1999,0,98030,47.3817,-122.206,2670,6259
7663700610,3/10/2015,477500,4,1.75,1860,9364,1,0,0,3,7,1080,780,1953,0,98125,47.731,-122.301,1800,9364
7520000330,8/13/2014,285000,3,2.5,1690,7460,1,0,0,3,7,870,820,1997,0,98146,47.4964,-122.353,1900,7302
1521049156,10/10/2014,255000,3,2.75,1900,16117,1,0,0,4,7,1900,0,1958,0,98001,47.3144,-122.278,1640,19166
6648760150,7/28/2014,315000,3,2.5,1600,7982,2,0,0,3,8,1600,0,1993,0,98001,47.3397,-122.266,1890,9830
1807900300,12/17/2014,830000,6,3,2530,9000,1,0,0,3,6,2530,0,1978,0,98033,47.6716,-122.199,1886,6000
4310700778,2/10/2015,539950,3,2.25,1860,1558,3,0,0,3,8,1860,0,2014,0,98103,47.7006,-122.339,1760,2456
